,question,category,answer,choices/0,choices/1,choices/2,choices/3
198,"In the film Ferris Buellers Day Off , on their day off Ferris and his friends go to a baseball game, played at this stadium.",rated,Wrigley Field,Soldier Field,Comiskey Park,Wrigley Field,Chicago Stadium
199,"These kind of pants made Break Dancing a lot easier to do in the 1980s. They became so popular that every kid started wearing them and then presto, a fad was born.",rated,Parachute pants,Parachute pants,Pinstriped Lee Jeans,Cavariccis,Acid wash jeans
200,Who was telling us that it was much Too Late For Goodbyes in 1985?,rated,Julian Lennon,Mike Hitchdawg,John Lennon,John Parr,Julian Lennon
201,This former member of the group The Eagles had a hit song in 1985 with The Heat Is On.,rated,Glen Frey,Timothy B. Schmidt,Joe Walsh,Don Henley,Glen Frey
202,"At night I wake up with the sheets soaking wet, and a freight train running through the middle of my head is a verse from this 1985 Bruce Springsteen song.",rated,Im On Fire,Brilliant Disguise,Im On Fire,Glory Days,Born In The U.S.A.
203,Cherish was a big hit song for this group in 1985.,rated,Kool  the Gang,Musical Youth,Tears For Fears,Ray Parker Jr. w/ Raydio,Kool  the Gang
204,What year did Pixars movie Toy Story first come out in the movie theatres in the U.S.?,rated,1995,1995,1999,1998,2001
205,What Hollywood actor provided the voice of Sheriff Woody in the hit movie Toy Story?,rated,Tom Hanks,John Ratzenberger,Peter Scolari,Tom Hanks,Tim Allen
207,What was the name of the boy in Toy Story who lived next door to Andy and tortured his toys?,rated,Sid Philips,Sid Fernandez,Sid Philips,Sid Schmillips,Sid Billups
208,What is the name of the arcade/restaurant to which Andy and his family go in the popular 90s movie Toy Story?,rated,Pizza Planet,Oooba Dooba,Pizza Planet,Super Amusements,Chuck E. Cheese
209,"In the movie Toy Story, Buzz is taken by Andys next door neighbor Sid. Sids sister Hannah decides to have a tea party with Buzz. What name does she give Buzz while they are playing together?",rated,Mrs. Nesbitt,Mrs. Bentzvi,Silverqueen,Eve,Mrs. Nesbitt
210,"At the end of the movie Toy Story, Andy and his sister are opening his Christmas presents and Buzz is worried that he will be replaced by a better toy. What does Andy get for Christmas?",rated,A pet dog,A barrel of monkeys,A pet dog,A new Woody doll,Tinker toys
211,"What year did the great sitcom from the 80s, The Cosby Show first hit the airwaves?",rated,1984,1984,1983,1986,1981
212,In what city was the great 80s sitcom The Cosby Show filmed?,rated,New York City,Atlanta,Detroit,New York City,Philadelphia
213,Which actress played Denise Huxtable on the 80s sitcom The Cosby Show?,rated,Lisa Bonet,Lisa Bonet,Keshia Knight Pulliam,Tempestt Bledsoe,Sabrina Le Beauf
214,"Where in NYC, did the Huxtable family live in the great series from the 80s The Cosby Show?",rated,Brooklyn,Queens,Brooklyn,Staten Island,The Bronx
215,What was the nickname of Theos friend Walter Bradley on the hit television show The Cosby Show?,rated,Cockroach,Boner,Cockroach,Booger,Skippy
217,What was the name of the youngest Cosby kid on the hit television sitcom The Cosby Show?,rated,Rudy,Tootie,Rudy,Cher,Toshombi
218,What was the name of the eldest daughters (Sondra Huxtable) husband on The Cosby Show?,rated,Elvin,Alvin,Theodore,Simon,Elvin
219,What did Claire Huxtable from the hit sitcom The Cosby Show do for a living?,rated,She was an attorney.,She worked at a library.,She was an attorney.,She was an obstetrician.,She was a warehouse manager.
220,What year did the popular sitcom The Cosby Show leave the airwaves?,rated,1992,1996,1994,1992,1991
221,"My wife was a ding-bat and my son-in-law was a meat-head. Me? I just worked on a loading dock, and drove a cab part time.",rated,Archie Bunker,Charles Ingalls,Archie Bunker,Homer Simpson,Mike Brady
222,From 1966-1969 I captained The Starship Enterprise on what was supposed to be a 5-year mission.,rated,James T Kirk,Montgomery Scott,Hikaru Sulu,Mr. Spock,James T Kirk
224,"From 1964 to 1972, I played the prettiest witch on TV. At least my husband Darrin thought so.",rated,Elizabeth Montgomery,Elizabeth Montgomery,Tina Louise,Betty White,Mary Tyler Moore
225,From 1970-1975 my sloppy sportswriter roommate and I lived in a luxury apartment in New York City on the TV comedy The Odd Couple.,rated,Felix Unger,Oscar Unger,Oscar Madison,Felix Unger,Felix Madison
226,"I played the good-hearted, but dim-witted 1st mate on Gilligans Island.",rated,Bob Denver,Bob Denver,Russell Johnson,Alan Hale,John Denver
227,"From 1984-1992 I played, Heathcliff Huxtable, and was one of Americas favorite TV dads.",rated,Bill Cosby,Alan Thicke,Bill Cosby,Michael Gross,Reginald Vel Johnson
228,"My voice is the same as Dan Castellanetas, but so are Barney Gumbles, Krusty the Clowns, and Mayor Quimbys on the same TV show.",rated,Homer Simpson,Marge Simpson,Lisa Simpson,Homer Simpson,Bart Simpson
229,What year  did the hilarious comedy movie Happy Gilmore first hit the movie theatres?,rated,1996,1990,1994,1992,1996
230,What was Happy Gilmores favorite sport in the self-titled movie?,rated,Hockey,Golf,Football,Baseball,Hockey
231,Who plays the role of washed-up-golf-pro-turned teacher Chubbs Peterson in the comedy Happy Gilmore?,rated,Carl Weathers,Apollo Creed,Paul Warfield,Billy Dee Williams,Carl Weathers
232,How much does Happys grandmother owe to the IRS in the movie Happy Gilmore?,rated,"$275,000","$275,000",$500.000,"$100,000","$350,000"
233,What is the name of the obnoxious golfer in the hit movie Happy Gilmore?,rated,Shooter McGavin,Shooter McGavin,Lee Trevino,Biff Pocoroba,Shimon Bentzvi
234,What color is the championship jacket for which Shooter and Happy are playing against each other in the movie Happy Gilmore?,rated,Gold,Blue,Yellow,Gold,Green
237,"In the movie Happy Gilmore, Happy takes his soon to be girlfriend, Virginia to an ice skating rink where they slow dance. What was the name of the song playing in the background while they were skating?",rated,Endless  Love,Endless  Love,50 Ways To Leave Your Lover,Just You And I,Baby Come To Me
243,What year did the popular television sitcom Coach first hit the airwaves?,rated,1989,1989,1991,1987,1993
244,Actor Craig T. Nelson played the Coach on the show of the same name. What was the coachs name?,rated,Hayden Fox,Harvey Fox,Hitch Fox,Hayden Fox,Gil  Again
245,"Who played the role of  the cheerful, but vacuous Assistant Coach Luther Van Dam on the popular show Coach?",rated,Jerry Van Dyke,Sherit Blackbelt,Jerry Van Dyke,Bill Fagerbakke,Travis McKenna
246,What was the name of the longtime girlfriend/eventual wife of the Coach on the show of the same name?,rated,Christine Armstrong,Shannon Hoon,Christine Armstrong,Mary Mulcahy,Sally Legweak
248,"On the show Coach, what was the name of the fictional university at which the Coach worked?",rated,Minnesota State University,Georgia University,Iowa State University,Minnesota State University,Caciolo University
249,What was the name of the coachs daughter on the long running hit sitcom Coach?,rated,Kelly,Kelly,Kelsey,Kitty,Cassie
250,"On the show Coach, Hayden  was asked to leave his college team and coach in the pros. He did make the move and took his coaching staff with him. What was the name of the team that Coach Fox coached?",rated,Orlando Breakers,Orlando Breakers,San Diego Gold,Minnesota Magic,New York Knights
251,What television network carried the popular sitcom Coach?,rated,ABC,TBS,ABC,CBS,NBC
252,What year did the popular sitcom Coach leave the airwaves?,rated,1997,1998,1997,1993,2000
253,What year did the popular television show Night Court first  hit the airwaves?,rated,1984,1982,1986,1988,1984
254,What actor played Judge Harry T. Stone on the hit 80s television show Night Court?,rated,Harry Anderson,Bill Withers,Harry Henderson,Harry Anderson,Richard Moll
255,What actress from the popular 80s television show Night Court sang on Meat Loafs Bat Out Of Hell album (1977)?,rated,Ellen Foley,Markie Post,Marsha Warfield,Ellen Foley,Joleen Lutz
256,Who was Judge Harry Stones musical idol on the television show Night Court ?,rated,Mel Torme,Frank Sinatra,Dean Martin,Mel Torme,Michael Jackson
257,Who played Selma Hacker during the 1984-1985 season of the popular 80s television show Night Court?,rated,Selma Diamond,Judy Tenuta,Selma Diamond,Florence Halop,Marsha Warfield
258,What was the name of the derelict on the 80s sitcom Night Court?,rated,Phil,Dan,Will,Steve,Phil
259,Which actor starred in the TV series Night Court as Asst. D.A Dan Fielding?,rated,John Larroquette,Charles Robinson,John Larroquette,John Astin,Alan Alda
260,Who played Public Defender Christine Sullivan on the hit television show Night Court?,rated,Markie Post,Maureen McCormick,Marsha Warfield,Markie Post,Ellen Foley
262,What year did the popular 80s television show Night Court leave the airwaves?,rated,1992,1992,1990,1994,1989
263,What year was the movie A Bronx Tale released in the United States?,rated,1993,1994,1995,1993,1991
264,Who directed the movie A Bronx Tale?,rated,Robert De Niro,Eve Quizeditor,Reynaldo Villalobos,Robert De Niro,Chazz Palminteri
265,What did Calogeros father do for a living in the movie A Bronx Tale?,rated,He was a bus driver.,He worked at a casino.,He was a waiter in a restaurant.,He worked at the local betting parlor.,He was a bus driver.
266,What was the name of the African American girl whom Calogero takes out on a date in the movie A Bronx Tale?,rated,Jane,Dana,Jane,Khisha,Tamika
268,"In the movie A Bronx Tale, a biker gang gets a savage beating by Sonny and his friends in the local bar. What was the name of the Beatles song playing in the background while the members of the gang were getting pummeled?",rated,Come Together,Come Together,I Wanna Hold Your Hand,Yellow Submarine,Hey Jude
269,What was the last name of mob boss Sonny in the movie A Bronx Tale?,rated,LoSpecchio,Manicotti,LoSpecchio,Mozzarella,Palminteri
270,"In the opening scene of A Bronx Tale, Calogero witnesses a murder outside of his house and refuses to say anything to the authorities, much to the liking of Sonny. What year was this scene supposed to have taken place?",rated,1960,1976,1968,1958,1960
271,"In the film A Bronx Tale, what part of the Bronx does Calogero and his family live in?",rated,Fordham,East Tremont,Hunts Point,Fordham,City Island
272,"Twas the night before Christmas, when all through the house

Not a creature was stirring, ___ ___ __ _____.",rated,not even a mouse.,not even a mouse.,not even Juliet Prowse.,not even a grouse.,not even a louse.
273,"The stockings were hung by the chimney with care,

In hopes that St. Nicholas ____ _____ __ _____.",rated,soon would be there.,would fill them with hair.,soon would be there.,would take one to wear.,would see them and swear.
274,"The children were nestled all snug in their beds,

While visions of  _____ _____ danced in their heads.",rated,sugar plums,Santas thumbs,cookie crumbs,sugar plums,little drums
275,"And mama in her kerchief, and I in my cap,

Had just settled down ___ _ ____ _______ ___.",rated,for a long winters nap.,for a long winters nap.,after we watched Spinal Tap.,after we had a nightcap.,with a cat in our lap.
276,"When out on the lawn there arose such a clatter,

I sprang from the bed to  ___ ____ ___ ___ _____.",rated,see what was the matter.,go check on my ladder.,go get the Mad Hatter.,see what was the matter.,go lick the cake batter.
277,"Away to the window I flew like a flash,

Tore open the shutters and  _____ __ ___ ____.",rated,threw up the sash.,got such a rash.,froze in a flash.,saw all the trash.,threw up the sash.
278,"The moon on the breast of the new-fallen snow
Gave the lustre of mid-day to objects below,
When, what to my wondering eyes should appear,
But a miniature sleigh, and eight tiny ________.",rated,reindeer,reindeer,men from Zaire,boxes of Cheer,cans of beer
279,"With a little old driver, so lively and quick,

I knew in a moment it must be _____ ____.",rated,Saint  Nick,Michael Vick,a trick,cousin Rick,Saint  Nick
280,"More rapid than eagles his coursers they came,
And he whistled, and shouted, and called them by name;
Now, Dasher! now, Dancer! now, _______ ___ _______,
On, Comet! on Cupid! on, Donder and Blitzen!",rated,Prancer and Vixen !,Donna Dixon !,Richard M. Nixon !,Prancer and Vixen !,Simon Hickson !
