,question,category,answer,choices/0,choices/1,choices/2,choices/3
175,Delicate Orbs of Womanhood Bigger Than Your Head Can Hurt You was the Chinese title of this movie remake.,newest,Barb Wire,Miracle Beach,Maniac Nurses,"Faster, Pussycat! Kill! Kill!",Barb Wire
176,"Come to My Cave and Wear This Rubber Codpiece, Cute Boy the Chinese title of this movie.",newest,Batman  Robin,Altered States,Encino Man,Caveman,Batman  Robin
177,Oh No! My Girlfriend Has a Penis! is the Chinese title of this movie.,newest,The Crying Game,Valentino,Hunger,The Crying Game,Jarhead
178,How did Christopher Columbus finance his trip to America?,newest,with a Discover card,He sold his house.,He was helped by sweet talking Isabella.,with a Discover card,He robbed gold from his friend.
179,Where do you find giant snails?,newest,on the ends of giants fingers,there are no giant snails,on the ends of giants fingers,under very large plants,in very large caves
180,Why is Saudi Arabia free of mental illness?,newest,There are nomad people there.,the same reason they are free of alcohol,they have fantastic facilities,There are nomad people there.,they dont believe in it
181,What is the difference between one yard and two yards?,newest,a fence,none if youve already scored a touchdown.,a fence,3 feet,an extra yard gained
182,What do you call a dinosaur with an extensive vocabulary?,newest,A thesaurus,Smart Pants,Dino from the Flintstones,Hippopotomonstrosesquippedaliophobia,A thesaurus
183,What do you get when you cross the Atlantic Ocean with the Titanic?,newest,half-way,half-way,nothing - the question is dumb,ship full of salt water,the Atlantic Titanic
184,What would be a weight loss mantra that might be sung at Weight Watchers?,newest,Fat Chants,Slim Pickens,Fat Chance,Fat Chants,Skinny Minny
186,What does an Olympic fencing hopeful do at noon each day after he leaves the office?,newest,goes out to lunge,goes out to lunge,goes out to lunch,nothing hes just epee hes free for an hour,tries to foil the rest of the workers
187,What is a Quark?,newest,the noise a well bred duck makes,friend of a Lepton both can be found in marshy lands,some itty bitty little thingy,the noise a well bred duck makes,the name of the last passenger pigeon
188,In China they called this movie Night In The Cramped Forest. What is its real title?,newest,The Blair Witch Project,The Blair Witch Project,Back to School,Ginger Snaps,In the Cut
189,What movie title was translated in China as Mr Cat Poop?,newest,As Good As It Gets,Savage Sam,Hard Knocks,As Good As It Gets,I Now Pronounce You Chuck  Larry
190,The title of what movie was translated in China as His Great Device Makes Him Famous or His Powerful Device Makes Him Famous?,newest,Boogie Nights,American Translation,Boogie Nights,The Black Dahlia,An American Werewolf in London
191,What movie title was translated into Chinese as This Hit Man Is Not as Cold as He Thought?,newest,Leon: The Professional,Collateral,The Killer,Beantown,Leon: The Professional
192,In China this movie was called The Big Liar.,newest,Nixon,Deceiver,Liar Liar,The Breakfast Club,Nixon
193,What movie title was translated in China as Trump Card Big Liar?,newest,Austin Powers,Cable Guy,High Crimes,Deceiver,Austin Powers
194,What movie title was translated in China as Earth And Comet Collide?,newest,Deep Impact,Deep Impact,Night of the Comet,Post Impact,Meteor
195,The title of this American movie was translated in China as A Very Powerful Whale Runs To Heaven.,newest,Free Willy,"Surfer, Dude",Orca,Free Willy,The Sea Gypsies
196,What American movie is known in China under the title I Will Marry A Prostitute and Save Money?,newest,Pretty Woman,Pretty Woman,Blood Diamond,Kill Bill,Jack the Ripper
197,What movie title was translated in China as Son of Devil?,newest,Junior,Bedazzled,Junior,Village of the Damned,Damien
198,What one-word movie title was translated in China as The Happy Dumpling-to-be Who Talks And Solves Agricultural Problems?,newest,Babe,Donkeys,Jaguar,Elephant,Babe
199,What movie title was translated in China as Run! Ruuunnnn! Cloudzillaaaaa!?,newest,Twister,Tornado,Take Shelter,Twister,Four Sheets to the Wind
201,"A drunk stammers out of a bar and runs right into two priests. He says, Im Jesus Christ. The first priest says, No, son, youre not. So the drunk says it to the second priest. The second priest says, No, son, youre not. The drunk says, Look, I can prove it. He walks back into the bar with the two priests. The bartender takes one look at the drunk and exclaims,",newest,"Jesus Christ, youre here again?","Sweet Mother Mary Malone, not again!","Oh God, not you!","Jesus Christ, youre here again?",Back again to pay your bill?
202,"A kangaroo walks into a bar. He orders a beer. The bartender says, Thatll be $10. You know, we dont get many kangaroos coming in here, you know. The kangaroo says, ______________________",newest,"At $10 a beer, its not hard to understand.","Well, when we get drunk we get hopping mad.","Well, the bars just not that convenient for us.","At $10 a beer, its not hard to understand.",Im really a wallaby in drag.
204,"A patron ordered a Manhattan. When served there was a piece of parsley floating in the glass. What in the world is this? asked the man.The bartender replied, ________________",newest,Central Park.,Floating Greens.,Its free so get over it.,Central Park.,Its better than the poison ivy we used last week.
205,"A piece of string walked into a bar and said Gimme a beer! but the bartender said Get outta here! We dont serve your kind here! So the string left, but he was thirsty, and he really wanted a beer, so he messed up his hair real badly and looped himself around until he had tied himself into a knot. When the string went back into the bar, the bartender looked at him suspiciously and said Arent you that worthless piece of string I just threw outta here? No, the string replied,",newest,Im a frayed knot!,"Are you kidding, Im a mess!",Im afraid not!,Im a frayed knot!,Do I look like him?
207,"A drunk guy is sitting in a bar. There is a very buxom lady a few seats down. A fellow at the end of the bar calls for a beer. The bartender fills the mug and slides it down the bar. It hits the ladys breasts and spills all over them. The bartender goes over, retrieves the glass and licks the beer off of her breasts. This happens a couple more times. The next time, the drunk jumps up and starts to lick her breasts. She decks him. Hes laying on the floor and moans, Why do you let the bartender do it? _____________________",newest,Because he has a liquor license!,He has a smoother tongue!,Because he has a liquor license!,Because hes my husband!,Why not!
208,"This mushroom walks into a bar and starts hitting on this woman. She, of course, turns him down. Not willing, to give up, he pleads with her, ____________________",newest,"Cmon lady, Im a fun guy.","Cmon lady, Im a fun guy.","Picky, picky picky.","I just got out of prison, so plllllleaaasssseeeee.",But guys just want to have fun.
209,"A man walked into a bar and sat down next to a man with a dog at his feet. Does your dog bite? he asked. No. A few minutes later the dog took a huge chunk out of the mans leg. I thought you said your dog doesnt bite! he said indignantly. The other guy replied, __________________",newest,Thats not my dog.,Thats not my dog.,April Fool,Guess your feet stink.,It smelled too good to pass up.
210,"If you sight a whale, it could be a ___________.",newest,fluke,fluke,dolphin,rock,shark
211,I used to work in a blanket factory but it ___________.,newest,folded,switched owners,went bankrupt,closed,folded
212,If you break a string on your guitar dont ___________.,newest,fret,pop,cry,snap,fret
213,"Im glad I know sign language, its _________________.",newest,pretty handy,quite interesting,really neat,quiet,pretty handy
214,"I used to have a fear of hurdles, but I _______________.",newest,got over it,stumbled through them,gave up and went swimming,found my stride,got over it
215,When a clock is hungry it goes back __________.,newest,four seconds,four seconds,again,four more,for seconds
216,"Shes happy to make a pair of pants for you, or at least ____________.",newest,sew it seams,sew it seams,sew it seems,so it seems,so it seams
217,I relish the fact that youve ______  the strength to______  to me.,newest,mustard - ketchup,mustard - ketchup,mustard - catch up,None of these,mustered - ketchup
218,Mummies are bound to be _________.,newest,uptight,preserved,calcified,old,uptight
219,She got fired from the hot dog stand for ________________.,newest,putting her hair in a bun,stealing the hot dogs,putting her hair in a bun,keeping the dogs in sight,her relish for the boss
220,The title of what movie was translated in China as Six Naked Pigs?,newest,The Full Monty,School of Rock,Billy Elliot,Waynes World,The Full Monty
221,Which movie title was translated in China as Mysterious Murder in Snowy Cream?,newest,Fargo,In Bruges,Carlitos Way,Blood Simple,Fargo
222,Which movie title was translated in Germany as A Twin Seldom Comes Alone?,newest,The Parent Trap,Daddy Day Care,Cheaper by the Dozen,The Parent Trap,The Little Rascals
223,Which movie title was translated in Japan as Captain Supermarket?,newest,Army Of Darkness,Army Of Darkness,Dead Alive,Gremlins,House
224,"Italians seem to be pretty level headed but when I saw the title Please Do Not Touch the Old Women, I began to wonder. What film does this refer to?",newest,The Producers,The Meaning of Life,Reefer Madness: The Movie Musical,The Producers,Thoroughly Modern Millie
225,The title of what movie was translated in Hong Kong as American Virgin Man?,newest,American Pie,American Pie,The 40 Year Old Virgin,Van Wilder,American Wedding
226,What movie title was translated in Israel as The Gun Died Laughing?,newest,The Naked Gun,Top Secret!,The Naked Gun,The Bounty Hunter,Loaded Weapon 1
227,The title of this American movie was translated in Portugal as Meetings and Failures in Meetings but in Israel it is called Lost in Tokyo.,newest,Lost In Translation,Before Sunrise,Vicky Cristina Barcelona,Lost In Translation,Closer
228,"This movie title was translated in Thailand as Odd Couple, Wacky Trip, Go Together in Time for Birth",newest,Due Date,Old School,Role Models,Due Date,Accepted
229,What American movie title was translated in China as Satan Female Soldier?,newest,G.I. Jane,Enemy at the Gates,Thor,G.I. Jane,Willow
230,"I couldnt quite remember how to throw a boomerang, but eventually ____________.",newest,it came back to me,it hit me like a rock,I threw my back out,I gave up,it came back to me
231,"Whenever I see five toes, I know _____________.",newest,something is a foot,theyre fake,theyre not all the same size,something is a foot,theres a leg attached
232,"Sleeping comes so naturally to me, I could do it _____________.",newest,with my eyes closed,while working,just daydreaming,with my eyes closed,while walking
233,Cowboys donât roll joints. (Whats the next sentence?),newest,They tumble weed.,They tumble weed.,They roll tobacco.,Willie Nelson told me the answer but I forgot.,They drink in joints.
234,"I know a guy whos addicted to brake fluid, but ______________.",newest,he says he can stop any time,hes going to switch to transmission fluid to keep him going,he say the feeling is like being on air,his breath smells terrible,he says he can stop any time
235,The book of incantations was useless. The author had failed to ____________.,newest,run a spell check,run a spell check,send it to the publisher,provide the correct words to use,test them out beforehand
