,question,category,answer,choices/0,choices/1,choices/2,choices/3
235,"Although the Australopithecus were much more intelligent and sophisticated than other animals at that time, they were still closer to monkeys than humans. Later, a new genus developed -- the Homo genus. The first Homo genus specie diverged from the Australopithecus and was called this.",science-technology,Homo habilis,Homo sapiens,Homo erectus,Homo neanderthalensis,Homo habilis
236,"There is evidence that Sinanthropus pekinensis used tools and was able to light a fire. Unfortunately, the teeth of the Sinanthropus are still considered medicine and are sold in some pharmacies in its home country.",science-technology,China,China,Zimbabwe,France,Japan
238,"About 230,000 years ago one highly sophisticated and relatively intelligent specie of the Homo genus appeared; homo Neanderthalus was very well adapted to cold - it was short and muscular (many modern day heavy-weight champions would envy an average Neanderthal) and had a large nose. In 1983 the hyoid bone of a Neanderthal was found and that raised many disputes. What did this tiny bone prove?",science-technology,That Neanderthals probably had sophisticated language,That Neanderthals were cannibals,That Neanderthals probably had sophisticated language,That they were possibly more intelligent than modern people,That they were vegetarians
240,Which part of a building is also a computer operating system name?,science-technology,Windows,Doors,Windows,Balcony,Loggia
241,Which animal can be connected to a computer USB port?,science-technology,Mouse,Dog,Mouse,Rat,Cat
242,Which of these is a popular database name?,science-technology,Oracle,Mosque,Oracle,Shrine,Church
243,Which bathroom item is also a communication protocol?,science-technology,SOAP,BRUSH,GEL,SOAP,COMB
244,Which wall is used for computer protection in the Internet or other networks?,science-technology,Firewall,Firewall,Wooden wall,Brickwall,Protective wall
245,"Which celestial body is also a name of a big American vendor of computers, computer components and software?",science-technology,Sun,Sun,Venus,Moon,Pluto
246,Which commercial building can also store data?,science-technology,Warehouse,Warehouse,Super market,Store,Shop
247,The name of which animal group is also a collective name for software errors?,science-technology,Bugs,Insects,Spiders,Ants,Bugs
248,Which of these is a computer for bulk data processing?,science-technology,Mainframe,A-frame,Body-on-frame,Window-frame,Mainframe
249,Which hat is a distribution of the Linux operating system?,science-technology,Red Hat,Black Hat,White Hat,Red Hat,Blue Hat
250,The name of which Native American group is also a name of an open source organization?,science-technology,Apache,Iroquois,Navajo,Cherokees,Apache
251,The name of which island is also a computer programming language name?,science-technology,Java,Cuba,Jamaica,Java,Malta
252,How many bones (on average) does the human body contain?,science-technology,206,207,206,208,205
254,"This extremely vital nerve is responsible for such varied tasks as heart rate, gastrointestinal peristalsis and sweating. It also controls quite a few muscle movements in the mouth, including speech and keeping the larynx open for breathing.",science-technology,Vagus nerve,Oculomotor nerve,Vagus nerve,Facial nerve,Hypoglossal nerve
255,"This organ, which is the largest gland in the human body, plays a major role in metabolism and has a variety of functions, including glycogen storage, plasma protein synthesis, and drug detoxification.",science-technology,Liver,Gall Bladder,Pancreas,Liver,Kidney
256,Which statement correctly describes the superior vena cava?,science-technology,"It is a large, yet short vein that carries de-oxygenated blood from the upper half of the body to the hearts right atrium.",II is the large vein that carries de-oxygenated blood from the lower half of the body into the heart.,"It is the largest artery in the human body, originating from the left ventricle of the heart and bringing oxygenated blood to all parts of the body",It is a vein that carries oxygen-rich blood from the lungs to the left atrium of the heart and is the only vein in the post-fetal human body that carries oxygenated blood.,"It is a large, yet short vein that carries de-oxygenated blood from the upper half of the body to the hearts right atrium."
257,Diarthrosis joints permit a variety of movement and can be divided into six classes. The femur and hip connection would be considered which joint class?,science-technology,"Ball-and-socket joint (enarthrosis, spheroidal joint)","Ball-and-socket joint (enarthrosis, spheroidal joint)",Hinge joint (ginglymus),"Pivot joint (trochoid joint, rotary joint)","Condyloid joint (condyloid articulation, ellipsoidal joint)"
259,There are twelve apples on a table. You take four. How many apples do you have now?,science-technology,4,12,8,0,4
260,What is the only number with no reciprocal?,science-technology,0,1,-1,0,Pi
261,Octo is a prefix meaning eight.  An Octopus has eight legs. An octagon has exactly 8 sides.  An Octogenarian is at least 8 decades old.  What is the eighth month?,science-technology,August,November,August,October,September
262,How fast is a mile a minute?,science-technology,60 miles an hour,The speed of the fastest human runner,60 kilometers and hour,60 yards an hour,60 miles an hour
263,"The Shaanxi earthquake is regarded as the deadliest recorded earthquake, killing approximately 830,000 people. It occurred on February 14, 1556 in this country.",science-technology,China,Thailand,Japan,Russia,China
265,"The theory of plate tectonics explains the movement of lithospheric plates. Tectonics comes from the Greek word tekton, meaning this.",science-technology,one who constructs,one who destroys,one who constructs,one who floats,one who moves
266,"Earthquakes that occur at the boundaries of tectonic plates are called interplate. The less frequent type of earthquakes, called this, occur in the interior of the lithospheric plates.",science-technology,Intraplate,Innerplate,Non-interplate,Ultraplate,Intraplate
268,The Mercalli scale classifies the intensity of earthquakes by examining this aspect.,science-technology,The effects of the earthquake on people and structures,The energy a quake generates,The degree of shift at the Equator,The effects of the earthquake on people and structures,The effect of the earthquake on 1 liter of water spread over a surface of 1 square meter
269,The San Francisco earthquake is one of the most ill-famed earthquakes in history.  It happened in this year.,science-technology,1906,1908,1916,1910,1906
270,"Seismic waves are classified in four types - P-waves (primary), S-waves (secondary), Love waves (surface waves) and this type.",science-technology,Rayleigh waves,F-waves,L-waves,Rayleigh waves,Richter waves
271,"This earthquake occurred on August 17, 1999, and had a magnitude of 7.4. The reported number of casualties was approximately 17,000. Where did this disaster take place?",science-technology,Turkey,China,Spain,Turkey,The United States
274,A mother will give birth to this kind of twins if a single fertilized egg splits after conception.,science-technology,Monozygotic twins,Monozygotic twins,Dizygotic twins,Conjoined twins,Twins of two
275,The first recorded successful operation to separate a pair of conjoined twins took place in this year.,science-technology,1689,1889,1976,1689,1989
277,The chances of having twins in the 21st century are ...?,science-technology,3 in 100,15 in 100,3 in 100,10 in 100,5 in 100
279,A twin fetus which does not develop during pregnancy is called this.,science-technology,Vanishing twin,Conjoined twin,Vanishing twin,Multiple twin,Fraternal twin
280,This celebrity had a twin brother who died at birth.,science-technology,Elvis Presley,Madonna,Michael Jackson,Elton John,Elvis Presley
281,The family of Fyodor Vassilyev from Russia had a record number of children. His wife gave birth to this number of twin couples.,science-technology,16,28,16,9,23
282,"It is said that twins develop their own language, called this.",science-technology,Idioglossia,Idioglossia,Sindarin,Quenya,Klingon
