,question,category,answer,choices/0,choices/1,choices/2,choices/3
197,"In Lord of the Rings, which of these is a son of Denethor II, the twenty-sixth and last Ruling Steward of Gondor?",movies,Faramir,Aragorn,Faramir,Baramir,Theoden
198,Whose rulers wife dies giving birth to their son Theodred in Lord of the Rings?,movies,Theodens,Theodens,Elronds,Haldirs,Denethors
199,"In Lord of the Rings, what is Boromirâs younger brotherâs name?",movies,Faramir,Haldir,Albert,Eomer,Faramir
200,How many rings were given to humans by Sauron in Lord of the Rings?,movies,9,5,9,7,11
201,Which of these is a name of a location in the Lord of the Rings films that translates Pass of the Spider?,movies,Cirith Ungol,NÃºmenor,Cirith Ungol,Minas Morgul,Minas Tirith
202,What was the race of humans that fought against the Fellowship and their Allies in Lord of the Rings?,movies,Easterlings,Noldorin,MÃ»makil,Easterlings,Istari
203,"In Lord of the Rings, what was the name of the bread given by the Elves to the Fellowship?",movies,Lembas,Sindarin,Athelas,Lembas,Quenya
204,"In Star Wars: A New Hope, who was R2-D2 and C-3POs original master?",movies,Princess Leia,Obi Wan Kenobi,Princess Leia,Luke Skywalker,Anakin Skywalker
205,In Star Wars Princess Leia is being held at what block on the Death Star?,movies,1138,1553,1138,1838,1332
206,Which character on Star Wars said No blasters! No blasters!?,movies,Bartender,Dr. Evazan,Bartender,Greedo,Stormtrooper
207,What wars did Star Wars character Obi Wan Kenobi fight in?,movies,Clone Wars,Clone Wars,Rebellion Uprising,Cold Wars,Imperial Wars
208,In Star Wars Episode IV: A New Hope Princess Leia tells Grand Moff Tarkin that the rebel base is where?,movies,Dantoine,Alderaan,Tatooine,Dantoine,Endor
209,"Which Star wars character delivered the words, I cant. Its too big.?",movies,Luke Skywalker,Han Solo,Luke Skywalker,Leia,Yoda
210,Which character does Luke call for first when hanging below Cloud City in The Empire Strikes Back?,movies,Ben Kenobi,C3P0,Ben Kenobi,Yoda,Leia
211,What was Lukes call sign while in the surroundings of Hoth in The Empire Strikes Back?,movies,Echo 3,Echo 3,Echo 5,Echo 1,Echo 7
212,Name the Star Wars character who said: Search your feelings. You know it to be true.,movies,Darth Vader,Obi Wan Kenobi,Yoda,Emperor Palpetine,Darth Vader
213,What was ejected from the first Star Destroyer in The Empire Strikes Back?,movies,Imperial Probe Droid,Nothing,Tie Fighter,Transport Pod,Imperial Probe Droid
214,How old does Star Wars character Yoda say he is?,movies,900 years,400 years,100 years,900 years,500 years
215,"What is the name of the lead singer of The Max Rebo Band, featured in The Return of the Jedi?",movies,Sy Snootles,Doda Bodonawieedo,Sy Snootles,Max Rebo,Joh Yowza
216,"Which character delivered the line, Your mind powers will not work on me boy.?",movies,Jabba the Hutt,Jabba the Hutt,The Emperor,Bib Fortuna,Darth Vader
217,What is the price that Jabba settles on with the Bounty Hunter for Chewbacca?,movies,"35,000 credits","35,000 credits","40,000 credits","50,000 credits","25,000 credits"
218,Whose body was replaced in the 2004 Remastered DVD at the very end of The Return of the Jedi?,movies,Anakin Skywalkers,Obi Wan Kenobis,Anakin Skywalkers,Emperor Palpetines,Mace Windus
219,"Which Star Wars character asked the question, Are you an angel??",movies,Anakin Skywalker,Queen Amidala,Obi Wan Kenobi,Anakin Skywalker,Jar Jar Binks
220,Which of these characters was Obi-Wan Kenobis mentor?,movies,Qui Gon Jin,Mace Windu,Yoda,None of these,Qui Gon Jin
221,"Which of these lines was spoken by Darth Maul, a fictional character in the Star Wars universe?",movies,At last we will reveal ourselves to the Jedi. At last we will have revenge.,"Brave, but, foolish, my old Jedi friend.",It is obvious that this contest cannot be decided by our knowledge of the Force... but by our skills with a lightsaber.,"Wipe them out, all of them.",At last we will reveal ourselves to the Jedi. At last we will have revenge.
222,Who played the twin look-a-like of Queen Amidala in The Phantom Menace?,movies,Keira Knightley,Kate Bosworth,Jennifer Garner,Keira Knightley,Christina Milian
223,"Which Star wars character said, I killed them. I killed them all. Theyre dead, every single one of them.?",movies,Anakin Skywalker,Jango Fett,Count Dooku,Anakin Skywalker,Emperor Palpetine
224,"On the fictional Star Wars planet Geonosis, Obi-Wan learns that Count Dooku and Nute Gunray have built a new droid army, and that Gunray has ordered the assassination of which one of these?",movies,PadmÃ©,Senator Bail Organa,PadmÃ©,Master Yoda,The Jedi Council
225,Padme Amidala is the queen of which planet in the Star Wars universe?,movies,Naboo,Coruscant,Alderaan,Corellia,Naboo
226,"Which fictional character stated, I dont mind flying, but what youre doing is suicide.?",movies,Obi Wan Kenobi,Anakin Skywalker,Padme,Obi Wan Kenobi,Mace Windu
227,What is the name of the squadron of blue-striped clone troopers that Darth Vader leads into the Jedi Temple?,movies,501st Legion,501st Legion,Royal Guards,66th Infantry,Imperial Guards
228,What directive ordered the Clone Troopers to destroy all of the Jedi in Star Wars?,movies,Order 66,Operation 501,Operation 66,Order 66,Order 501
229,The following words belong to which Star Wars character: Then our worst fears have been realized. We must move quickly if the Jedi Order is to survive.?,movies,Mace Windu,Supreme Chancellor,Mace Windu,Anakin Skywalker,Obi Wan Kenobi
230,Where does Star Wars character Obi-Wan kill General Grievous?,movies,Utapau,Utapau,Felucia,Kessel,Mustafar
231,What were C-3POs last words in Revenge of the Sith?,movies,Oh no!,The maker has returned!,Oh no!,"Yes, Your Highness.","Oh, dear."
232,"Fast Times at Ridgemont High, directed by Amy Heckerling, was released to theaters in what year?",movies,1982,1989,1972,1992,1982
233,"The movie Fast Times at Ridgemont High is based on a book with the same title, written by which author?",movies,Cameron Crowe,John Hughes,Cameron Crowe,Arthur C. Clarke,Dean Cameron
234,"In Fast Times at Ridgemont High, Ridgemont played against which rival football team?",movies,Lincoln High,Lincoln High,Hamilton High,Clairemont High,San Fernando Valley High
236,"What song is playing during the infamous pool scene with actress Phoebe Cates, in the movie Fast Times at Ridgemont High?",movies,Moving In Stereo by The Cars,The Look in Your Eyes by Gerald McMahon  Kid Lightning,Somebodys Baby by Jackson Browne,Fast Times by Billy Squier,Moving In Stereo by The Cars
237,"Brad, a character from Fast Times at Ridgemont High, portrayed by Judge Reinhold, was fired from All American Burger, and got a job where?",movies,Captain Hooks,Long John Silvers,A Slice Of Heaven Pizza,Burgeritaville,Captain Hooks
238,"Jeff Spicoli, a character from Fast Times at Ridgemont High, portrayed by Sean Penn, wears what brand of sneakers?",movies,Vans,Adidas,P. F. Flyers,Converse,Vans
239,"In Fast Times at Ridgemont High, this actor played Brads friend, who was behind the counter at All American Burger, when Brad was fired.


In Fast Times at Ridgemont High, the role of Brads friend, who was behind the counter at All American Burger when Brad was fired, was played by what actor?",movies,Nicolas Cage,Kevin Bacon,Nicolas Cage,Tom Cruise,Charlie Sheen
240,"Ray Walston, who plays Mr. Hand in Fast Times at Ridgemont High, was a regular cast member on which TV show?",movies,My Favorite Martian,My Three Sons,The Rockford Files,Lost In Space,My Favorite Martian
241,"In Fast Times at Ridgemont High, character Jeff Spicoli rescues Brooke Shields from drowning and blows the reward money, hiring which band to play at his birthday party?",movies,Van Halen,Van Halen,KISS,Blue Oyster Cult,Cheap Trick
242,Which famous comedian played the role of Miracle Max in the movie The Princess Bride??,movies,Billy Crystal,Danny DeVito,Billy Crystal,Rodney Dangerfield,Steve Martin
243,Who directed The Princess Bride?,movies,Rob Reiner,Christopher Guest,Rob Reiner,Ron Howard,Tony Scott
244,Who played Alfred in the 2005 movie Batman Begins?,movies,Michael Caine,Efrem Zimbalist Jr.,Ian McKellen,Bernard Hill,Michael Caine
245,"In The Chronicles of Narnia: The Lion, the Witch and the Wardrobe the four main characters are Peter, Edmund, Lucy and who else?",movies,Susan,Susan,Mary,Liza,Elizabeth
246,What role did Jack Black play in the comedy film Anchorman: The Legend of Ron Burgundy?,movies,Motorcyclist,An extra on the set,Police Man,Motorcyclist,Rival Anchorman
247,Who voices Princess Fiona in Shrek 2?,movies,Cameron Diaz,Kirsten Dunst,Cameron Diaz,Katie Holmes,Keira Knightley
248,"Which movie, released in 2000, won 5 Academy Awards?",movies,Gladiator,Memento,Requiem for a Dream,Traffic,Gladiator
249,In which Lord of the Rings movie does Boromir die?,movies,The Fellowship of the Ring,Return of the King,The Fellowship of the Ring,The Two Towers,He doesnt die.
250,Who directed the 2002 science fiction film Signs?,movies,M. Night Shyamalan,Tim Burton,The Wachowski Brothers,Stephen Spielberg,M. Night Shyamalan
252,Who plays the character of V behind the mask in the movie V for Vendetta?,movies,Hugo Weaving,Hugo Weaving,Pierce Brosnan,Orlando Bloom,Christian Bale
253,"In the movie Constantine, while transporting himself to Hell, Constantine chooses using a cat for what what reason?",movies,Cats are already half in and half out.,Cats are Gods sacred animal and help protect him while in Hell.,"Cats are the direct route to hell, created originally for this purpose.",Cats are already half in and half out.,Cats independent personalities are useful in Hell.
254,What does Andy collect in the comedy The 40-Year-Old Virgin?,movies,action figures,comic books,movie paraphernalia,action figures,video games
255,"In Wedding Crashers, Owen Wilsons character falls in love with Claire Cleary. He later gets introduced to William Cleary, played by Christopher Walken. What is William Clearys profession?",movies,U.S. Treasury Secretary,U.S. National Security,U.S. Treasury Secretary,U.S. Minister of State,U.S. General Marshall
256,"In the 2003 movie Underworld, there were 3 main species - humans, vampires, and what other species?",movies,Lycans,Ulfhednar,Lycanthropes,Lycans,Werewolves
257,"The quote, I wont kill you, but I dont have to save you is from what movie?",movies,Batman Begins,Matrix Reloaded,Batman Begins,Pirates of the Caribbean: The Curse of the Black Pearl,"Lord of the Rings, Two Towers"
258,"In the movie The Incredibles, where does the story take place?",movies,Metroville,Gothicam,Suburbs of Manhattan,Mythotica,Metroville
259,"In the 2003 movie Elf, Will Ferrell plays an oversized Elf whose name is what?",movies,Buddy,Buddy,Benny,Billy,Bobby
260,"This answering machine message is from what movie: If you utter so much as one syllable, Ill hunt you down and gut you like a fish. If youd like to fax me, press the star key.?",movies,How the Grinch Stole Christmas,Shaun of the Dead,How the Grinch Stole Christmas,Meet the Fockers,The Bourne Supremacy
261,What character did Orlando Bloom play in the 2004 movie Troy?,movies,Paris,Hector,Achilles,Odysseus,Paris
262,What was the first name of Napoleons Hispanic friend in the movie Napoleon Dynamite?,movies,Pedro,Jesus,Paco,Jose,Pedro
263,"What was the name of the computer software company for which Peter, Michael and Samir worked in the movie Office Space?",movies,Initech,Interlode,Penetrode,Initrode,Initech
264,"In the comedy film Office Space, what was the name of the favorite show that Peter and Joanna enjoyed watching together while they were dating?",movies,Kung Fu,The Incredible Hulk,Kung Fu,The A-Team,Happy Days
266,"In the film Office Space, after being told he was getting fired, Michael Bolton, along with his friends Peter and Samir, decided to rip off the company they worked for. The plan involved embezzling a tiny amount of money from each financial transaction the company made. From what movie did Michael borrow this plan?",movies,Superman III,Lethal Weapon II,Wall Street,War Games,Superman III
267,"Steve, who one evening tried to sell magazine subscriptions to Peter and his friends in the film Office Space, portrayed himself as a former crack cocaine addict who was already clean and sober. Steve, in fact, later admitted that he was not really a former crack addict, he just faked it to gain sympathy and increase his magazine sales. What was Steves former job?",movies,computer software engineer,recording studio manager,computer software engineer,appliance salesman,telemarketer
268,Which employee from the movie Office Space was not fired or laid off?,movies,Peter,Peter,Milton,Tom,Samir
269,"Brian, the hyperactive and irritating waiter in the movie Office Space, worked at which restaurant?",movies,Chotchkies,Flingers,Ruby Tuesdays,Chotchkies,T. G. I. Fridays
270,"Joannas boss in the movie Office Space, Stan, the restaurant manager, counseled her on her work performance on two occasions. What was the reason for the counseling sessions?",movies,Joanna was not wearing enough pieces of flair on her uniform.,Joanna was not claiming her tip money.,Joanna was constantly tardy to work.,Joanna had complaints from the customers due to her rude behavior.,Joanna was not wearing enough pieces of flair on her uniform.
