,question,category,answer,choices/0,choices/1,choices/2,choices/3
173,"Electrodes are implanted into the brain of this bookâs protagonist in an effort to cure his seizures. But the electrodes fire too often, making him go on a murderous rampage.",literature,The Terminal Man,The Electric Michelangelo,Altered States,The Electric Kool-Aid Acid Test,The Terminal Man
174,A mild-mannered coward is enlisted to help a group of hardened criminals pull off a museum theft in this 1962 English novel.,literature,The Light of Day,The Light of Day,The House on the Strand,The Empty Copper Sea,The Boomerang Heist
175,"In this novel, an adult man is obsessed with a teenage girl.",literature,Lolita,Obsession,Rebecca,Lolita,Studio Sex
176,This book tells the story of a pilot and a scientist on an air expedition to Greenland who have separate dreams of being two long-dead lovers.,literature,An Old Captivity,Eaters of the Dead,An Old Captivity,The Interpretation of Dreams,Lost Horizon
177,Name the movie that ends with the following line: Louis. I think this is the beginning of a beautiful friendship.,literature,Casablanca,Casablanca,The African Queen,The Maltese Falcon,Sahara
178,"They hand in hand, with wandering steps  and slow,
Through Eden took their solitary way is from a work by this author.",literature,John Milton,William Shakespeare,Geoffrey Chaucer,James Joyce,John Milton
179,Which movie ends with these lines:  Yes! Yes! I believe it. I believe it because I want  to believe it. Gentlemen I give you a toast. Heres my hope that Robert Conway will find his Shangri-La. Heres my hope that we all find our Shangri-La.?,literature,Lost Horizon,Jane Eyre,Wuthering Heights,Lost Horizon,Green Mansions
180,"So we beat on, boats against the current, borne back into the past. was  the last line in a book by this  author.",literature,F. Scott Fitzgerald,Herman Melville,F. Scott Fitzgerald,Werner Herzog,Thomas  Hardy
181,Mother of Mercy! Is this the end of Rico? is the  last line of this great movie.,literature,Little Ceasar,Little Ceasar,The Great Santini,Carlitos Way,Midnight Cowboy
182,"Which Shakespearean play ends with this line: So thanks to all at once and  to each one, Whom we invite to see us crowned at Scone.",literature,Macbeth,"Henry IV, Part I",Hamlet,Macbeth,Othello
183,Which great movie ends with this line: Victory is Ours!?,literature,Duck Soup,Dr. Strangelove,Duck Soup,The Battleship Potempkin,The Great Dictator
184,"Which great movie ends with this line: The, uh, stuff that dreams are made of. Huh?",literature,The Maltese Falcon,Casablanca,The Maltese Falcon,Sahara,Citizen Kane
185,"Which great movie ends with these lines: O-Lan, you are the Earth.?",literature,The Good Earth,The Day the Earth Stood Still,Green Mansions,The Good Earth,Lost Horizon
186,Which movie ends with these lines: Hello everybody. This is Mrs. Norman Maine.?,literature,A Star is Born,Citizen Kane,A Star is Born,Radio Star,A Day at the Races
187,"This movie is about a drifter, who works for a cruel boss at a textile mill, and comes across a mutated rat with no eyes or legs.",literature,Graveyard Shift,Cats Eye,Sometimes They Come Back,Pet Sematary,Graveyard Shift
188,"This actress played the little girl, Amanda, in the horror movie Cats Eye.",literature,Drew Barrymore,Drew Barrymore,Alyssa Milano,Molly Ringwald,Patricia Benson
189,"This Stephen King movie is about Jack Torrance, a writer who takes a job as a caretaker for the Overlook Hotel.",literature,The Shining,Misery,Rose Red,Pet Sematary,The Shining
190,What animal was the main character in the horror movie Cujo?,literature,Dog,Snake,Alligator,Cat,Dog
191,What actress plays Annie Wilkes in the movie Misery?,literature,Kathy Bates,none of these,Terri Garr,Cheryl Ladd,Kathy Bates
192,Which novel by Charles Dickens is generally regarded as the first Victorian novel?,literature,The Pickwick Papers,Dombey and Son,The Pickwick Papers,David Copperfield,Barnaby Rudge
193,This highly symbolic story by Polish-born novelist Joseph Conrad served as a base for the movie Apocalypse Now.,literature,Heart of Darkness,Lord Jim,The Shadow Line,An Outcast of the Islands,Heart of Darkness
194,"Which novel by Thomas Hardy had the subtitle A Pure Woman, which shocked Victorian readers?",literature,Tess of the dUrbervilles,Tess of the dUrbervilles,The Hand of Ethelberta,The Return of the Native,Emma
195,"Which of the Bronte sisters wrote Shirley, a novel set in Yorkshire during the industrial depression?",literature,Charlotte,Emily,Charlotte,Elizabeth,Anne
196,"Which list contains the names of the Bennet sisters, depicted by Jane Austin in Pride and Prejudice?",literature,"Elisabeth, Jane, Lydia, Kitty, Mary","Cathrine, Jane, Lydia, Kitty, Mary","Elizabeth, Ann, Lydia, Kitty, Mary","Charlotte, Elizabeth, Emily, Mary, Kitty","Elisabeth, Jane, Lydia, Kitty, Mary"
197,Which of these literary works was written in the form of a long letter while the author was in prison?,literature,De Profundis,De Profundis,A Room with a View,The Canterville Ghost,The Importance of Being Earnest
198,"Which of these books were written by Victorian novelist Mary Anne Evans, commonly known as George Eliot?",literature,"Middlemarch, The Mill on the Floss, Adam Bede","The Mill on the Floss, Adam Bede, A Room of Ones Own","Middlemarch, The Mill on the Floss, Adam Bede","The Mill on the Floss, Vanity Fair, Adam Bede","Middlemarch, North and South, Vanity Fair"
199,"This novel, which satirizes society in early 19th-century England, opens at Miss Pinkertons Academy for Young Ladies.",literature,Vanity Fair,Jane Eyre,Wuthering Heights,Vanity Fair,The Book of Snobs
200,"This literary work by Mary Shelley, infused with some elements of the Gothic novel, was subtitled The Modern Prometheus.",literature,Frankenstein,Arms and the Man,The Mortal Immortal,Frankenstein,The Last Man
201,What are the two cities named in the title of Charles Dickens historical novel A Tale of Two Cities?,literature,Paris and London,London and Manchester,Paris and London,Dublin and London,Edinburgh and London
202,"Ahab, Ishmael, Starbuck, Stubb, Queequeg and Elijah were characters in this 1851 novel.",literature,Moby Dick,Eastern Voices,Genesis,The Satanic Episodes,Moby Dick
203,"Jim, Marlowe, Stein, Sherif Ali, Rajah Tunka Allang and Gentleman Brown were characters in this novel.",literature,Lord Jim,Lord Jim,Darkest Passage,Eastern Visions,The Heart of Darkness
204,"The characters in this novel included Charles Marlow, Kurtz, Fresleven, Chief Accountant and General Manager.",literature,The Heart of Darkness,Passage to India,Lord Jim,Eastern Visions,The Heart of Darkness
205,"The characters in this novel included Pierre Bezukov, Natasha Rostovic, Sonya Rostovic, Andrei N. Bolkov and Elene Kuragin.",literature,War and Peace,War and Peace,The Gulag,Crime and Punishment,The Idiot
206,"Jim, Widow Douglas, Miss Watson, The Grangerford and the Shepardsons were characters in this novel.",literature,The Adventures of Huckleberry Finn,Life on the Mississippi,The Adventures of Huckleberry Finn,Billy Budd,The Rise of Silas Lapham
207,"Raskolnikov, Sonya S. and Porfry were characters in this novel.",literature,Crime and Punishment,Crime and Punishment,Napoleon,The Idiot,War and Peace
208,"The characters in this novel included Hester Prynne, Pearl, Roger Chillingworth and Arthur Dimmsdale.",literature,The Scarlet Letter,The Heiress,Jane Eyre,The Adventures of Huckleberry Finn,The Scarlet Letter
209,"The characters in this novel included Wilfred, Rebecca, Rowena, Isaac of York and Prior.",literature,Ivanhoe,The Scarlet Letter,The Rise of Silas Lapham,Ivanhoe,The Day of the Locust
210,"Elizabeth Bennet, Mr. Darcy, Mr. Bennett, Charles Bingley and William Collins were characters in this novel.",literature,Pride and  Prejudice,Wuthering Heights,Great  Expectations,Pride and  Prejudice,Jane Eyre
211,"Clara, Mr. Chiilg, Mr. Creadle, Peggotty and Betsy Trotwood were characters in this novel.",literature,David Copperfield,Pickwick Papers,Great Expectations,A Take of Two Cities,David Copperfield
212,"The characters in this novel included Becky Sharp, Amelia Smedley, George Osborne and Pitt Crawley.",literature,Vanity Fair,The Pillsbury man,The Scarlet Letter,Vanity Fair,The Rise of Sila Lapham
213,"In the novel Jurassic Park,  the zoo-like amusement park is on an island, situated off the shore of what country?",literature,Costa Rica,Costa Rica,El Salvador,Honduras,Mexico
214,"Ian Malcolm, a character from the book Jurassic Park, is an expert in which field?",literature,Chaos Theory,Languages,Geology,Chaos Theory,History
217,"This dinosaur, depicted in the novel Jurassic Park, was a very beautiful carnivore but spat poison to blind its prey.",literature,Dilophosaur,Microceratops,Styracosaur,Dilophosaur,Procompsognathid
218,"What was the occupation of Donald Gennaro, the character in the book Jurassic Park who originally tried to get Jurassic Park shut down?",literature,Lawyer,Paleontologist,Lawyer,Mathematician,Senator
219,"The dinosaurs, featured in Michael Crichtons novel Jurassic Park, were supposedly not able to breed inside the park for what reason?",literature,They were all female,They were all neutered at birth,They were all female,They were all male,They were fed a special drug to keep them from breeding
220,How many T-Rexes were there in the novel Jurassic Park?,literature,2,2,3,4,1
222,Why was a diagonal red line painted on the jeeps in the book Jurassic Park?,literature,"The triceratops didnt like the red line, therefore they wouldnt charge the jeeps.","The triceratops didnt like the red line, therefore they wouldnt charge the jeeps.",It was the symbol of Jurassic Park Theme Park.,The velociraptors regarded red as a color that signified some larger predator.,The apatosaurs thought that stripes were an indication of a predator so they stayed away.
223,In the movie Gone With the Wind Scarlett had three husbands. Who was the first?,literature,Charles Hamilton,Brent Tarleton,Frank Kennedy,Charles Hamilton,Stuart Tarleton
224,"In the film Gone with the Wind, Scarletts first husband died in the early days of the Civil War. What was the cause of his death?",literature,Measles and pneumonia,He died under enemy attack.,Measles and pneumonia,Consumption,Flu
225,"In the film Gone with the Wind, when Rhett and Scarlett came back from their honeymoon they brought a gift for Mammy. What was it?",literature,Red silk petticoat,White silk nightgown,White silk petticoat,Red silk petticoat,Fur coat
226,The Oscar for Best Actress in a Supporting Role went to which cast member of Gone With the Wind?,literature,Hattie McDaniel,Butterfly McQueen,Dorothy Dandridge,Hattie McDaniel,None of these
228,Where did Gone with the Wind character Rhett get the inspiration for his and Scarletts daughters name from?,literature,The confederate flag,A nursery rhyme his mother had sung to him as a child,The southern skies,The confederate flag,Mammy
229,Which of the following lines from the movie Gone with the Wind was voted as the #1 movie quote by the American Film Institute?,literature,"Frankly my dear, I dont give a damn.","After all, tomorrow is another day!",I dont know nothin bout birthin no babies!,"As God is my witness, Ill never be hungry again!","Frankly my dear, I dont give a damn."
