,question,category,answer,choices/0,choices/1,choices/2,choices/3
205,"The State of Qatar, an emirate in the Middle East with substantial oil and natural gas deposits, is located on a small peninsula (The Qatari peninsula), in which of these bodies of water?",world,Persian Gulf,The Gulf of Aden,Caspian Sea,Persian Gulf,Arabian Sea
206,"Burma, the former name of this Southern Asian republic, was changed by the military government which took over political authority in 1988. Nevertheless, Burma is still often used to refer to this country.",world,Myanmar,Laos,Brunei,Myanmar,East Timor
207,"Lying near the equator, the Republic of Suriname is a country with a tropical climate, swampy coastal plains, broad savannas, and densely forested areas, located on what continent?",world,South America,Europe,Asia,South America,Africa
208,"Geographically, Azerbaijan is a country situated at the crossroads of Europe and Southwest Asia, between what two major water basins?",world,Caspian Sea and Black Sea,The Persian Gulf and Caspian Sea,Red Sea and the Indian Ocean,Mediterranean Sea and Black Sea,Caspian Sea and Black Sea
209,"This island country, whose national motto is Te Mauri, Te Raoi ao Te Tabomoa (Health, Peace, and Prosperity), has its territory situated in both hemispheres.",world,Kiribati,Kiribati,Zambia,Kuwait,Tuvalu
210,"The Independent State of Samoa is a country comprising a group of islands in the South Pacific Ocean, known as the Navigators Islands until the beginning of the 20th century, due to its inhabitants excellent seafaring skills. What is the main religion of the majority of the Samoans?",world,Christianity,Islam,Hinduism,Christianity,Buddhism
211,This southern African constitutional monarchy is entirely surrounded by the Republic of South Africa.,world,Lesotho,Sierra Leone,Togo,Lesotho,Uganda
212,"389 sq. km (150 sq. miles) is the entire territory of this country, situated in the Caribbean. Agriculture is the most important sector of its economy, more specifically, bananas.",world,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,St. Kitts and Nevis,Maldives,Barbados
213,"This 316 sq. km (122 sq. miles) country is an island south of Italy.  It has no mountains or rivers. Its university is one of the oldest in the world, founded in 1592.",world,Malta,Palau,Malta,Maldives,Tuvalu
214,"This country is comprised of 1190 coral islands southwest of the southern tip of India. They constitute 300 sq. kilometers (115 sq. miles). The official language is Dhivehi, but English is also spoken.",world,Maldives,Haiti,Maldives,Seychelles,Polynesia
215,"This country, situated in the eastern Caribbean, stretches over 261 sq. km. (104 sq. miles). The two islands were first settled by the British in 1623 and gained their autonomy in 1967. Independence came in 1983.",world,Saint Kitts and Nevis,San Marino,Seychelles,Nauru,Saint Kitts and Nevis
216,"Situated in central Europe, this country takes up 160 sq. km. (62 sq. miles). It is a famous winter resort, also known for its low tax rates.",world,Liechtenstein,Liechtenstein,Vatican City,San Marino,Monaco
217,"This country is an enclave in central Italy. Its territory is 61.2 sq. km. (24 sq. miles). It claims to be the worlds oldest republic still in existence, founded in 301 A.D.",world,San Marino,Vatican City,Palau,Seychelles,San Marino
218,"This Pacific country lies on 26 sq. km. (9 sq. miles). It stands between Hawaii and Australia, its name meaning Eight Standing Together in the local language.",world,Tuvalu,San Marino,Vatican City,Tuvalu,Seychelles
219,"The former name of this 21 sq. km. (8.5 sq. miles) country was Pleasant Island. This is the smallest republic in the World, situated in the Central Pacific west of Kiribati.  A hundred years of phosphate mining has devastated four-fifths of the land area.",world,Nauru,Seychelles,Palau,Nauru,Tuvalu
220,This 1.95 sq. km. (0.7 sq. miles) country is a famous constitutional monarchy.  It relies largely on foreign currency for an economic base. There are no farms and the main industry is tourism.,world,Monaco,Barbados,Monaco,Andorra,Antigua
221,This is the worlds smallest country with a territory of only 0.44 sq. km. (0.2 sq. miles) and population of 921 people. It is considered the capital of all Catholics and is ruled by the Pope.,world,Vatican,San Marino,Tuvalu,Monaco,Vatican
222,Leave the driving to us! was a phrase advertising which company?,world,Greyhound,Pan Am Airlines,Amtrak,Greyhound,Hertz
223,The catchphrase Does she or doesnt she...? was part of the advertising campaign of which of these?,world,Clairol,Summers Eve,Secret,Clairol,Ponds
224,"Which product was advertised with the slogan: Youve come a long way, baby!?",world,Virginia Slims,Weight Watchers,Virginia Slims,Ford,Cover Girl
225,Which beverage was advertised with the phrase Its the real thing?,world,Coca Cola,Sprite,Coca Cola,AW Root Beer,7 Up
226,"He likes it! Hey, Mikey!! was a popular phrase that advertised which product?",world,Life,Ovaltine,Life,Quaker Instant Oatmeal,Cheerios
227,"Which product was advertised with the provocative words My wife, I think Ill keep her.?",world,Geritol,Geritol,K Mart,Lysol,Chanel No. 5
228,Theyre GRR-eat!! was a slogan advertising which product?,world,Frosted Flakes,Froot Loops,Frosted Flakes,Grapenuts,Rice Crispies
229,"Your kind of place, You deserve a break today and We do it all for you were advertising slogans used by which company?",world,McDonalds,Amtrak,Club Med,McDonalds,Holiday Inn
231,Its not nice to fool Mother Nature! was the advertising slogan for which product?,world,Chiffon,Chiffon,Imperial,I Cant Believe Its Not Butter,Blue Bonnet
232,Which is the worlds highest mountain system?,world,The Himalayas,The Himalayas,The Andes,The Cordilleras,The Apennines
233,"Excluding continents, which island is considered to be the largest island on Earth?",world,Greenland,Greenland,Australia,Madagascar,New Zealand
234,"This mountain range, spanning seven countries, is the worlds longest.",world,The Andes,The Tatra Mountains,The Andes,The Pyrenean Mountains,The Himalayas
235,"Alhough not freshwater, it is the largest lake in the world, covering an area of 371,800 sq km.",world,Caspian Sea,Caspian Sea,Dead Sea,Lake Ontario,Lake Baikal
236,"Which city, founded in 1607, is the capital of New Mexico?",world,Santa Fe,Jackson,Nashville,Santa Fe,Little Rock
237,"Which city, located on the Cumberland River, is the capital of Tennessee?",world,Nashville,Columbus,Altanta,Richmond,Nashville
238,The highest recorded surface temperature of 136Â°F (about 58Â°C) was measured in this African country.,world,Libya,Morocco,Egypt,Libya,Algeria
239,This is the longest river on Earth.,world,Nile,Nile,Gang,Danube,Amazon
240,"ParicutÃ­n is the youngest mountain on Earth. It is an active volcano and was formed from lava and ash as early as February 20, 1943. It is located in this country.",world,Mexico,Brazil,Equador,Mexico,Peru
241,"This water basin contains the saltiest water on Earth. It is so salty, there is no life in it.",world,Dead sea,Dead sea,Adriatic sea,Black sea,Red sea
242,"Angel Falls, located in this country, is the highest waterfall in the world.",world,Venezuella,Venezuella,Portugal,Panama,Argentina
243,"Arica, a place in this country,  gets the least rainfall - only 0.03 inches (0.76 millimeters) per year.",world,Chile,Peru,Equador,Chile,The Andes
244,"During a 1974 survey, it was discovered that this spot located in East Antarctica has the deepest ice cover on Earth.",world,Vostok,Vostok,Onega,Baikal,Ladoga
245,"The lowest temperature on earth was recorded on this continent in 1983, when the termometer locked at -129F (- 88 C).",world,Antarctica,Alaska,Atlantis,Arctic Ocean,Antarctica
246,"Antarctica could be considered the wettest place on our planet, as 90 per cent of its surface is ice. However the ice isnt melted. So the wettest place on Earth is a small village in India, called this.",world,Cherrapunji,Bangalore,Chandigarh,Cherrapunji,Hyderabad
247,"The deepest lake in the world is also the third largest one in Asia.  It located in Siberia, Russia.",world,Baikal,Beloye,Segozero,Baikal,Caspian sea
248,Halloween is celebrated the day before this Holy Catholic day.,world,All Saints Day,Ash Wednesday,All Saints Day,Watch Night,Christmas
249,"In some parts of this country, Halloween is called Pooky Night.",world,Ireland,Spain,Romania,Ireland,Switzerland
250,This city is the self-proclaimed Halloween Capital of the World.,world,"Anoka, Minnesota","Topeka, Kansas","Indianapolis, Indiana","Anoka, Minnesota","Jackson, Mississippi"
252,"On Halloween, children go door-to-door and yell trick-or-threat.  However, in Scotland it is likely to hear children saying this.",world,"The sky is blue, the grass is green, may we have our Halloween.","My eyes are blue, your house is too, my baskets green, may I have my Halloween.",Give me your money!,"The sky is blue, the grass is green, may we have our Halloween.",I can smell something sweet around here.
253,"According to the Druidic religion of the Celts, this winter season began every year on the night of October 31.",world,Samhain,Mabon,Samhain,Beltaine,Imbolc
254,"In Celtic parts of western Brittany, the baking of kornigou is still used to proclaim the beginning of the winter season (which begins on the night of Halloween). Kornigou are cakes baked in the shape of this.",world,Antlers,Shoes,Antlers,Stars,Horseshoes
256,Many Protestant denominations celebrate this holiday on October 31 and some of them even meld it with Halloween.,world,The Reformation Day,The Midsummer Day,Epiphany,The Reformation Day,All Fools Day
258,In what year did How the Grinch Stole Christmas first appear on American television?,world,1966,1966,1968,1964,1962
259,Why was the Grinch colored in that particular shade of green in the Christmas special?,world,It was based on the color of rental cars.,It was considered a vile color.,It was based on the color of rental cars.,It reminded children of vegetables and pea soup.,He had been that shade of green in the book.
261,"At the end of How the Grinch Stole Christmas, how many times did the Grinchs heart grow?",world,three,three,It shrank,one,two
263,Which of these was an entree served at the Whos Christmas feast in How the Grinch Stole Christmas?,world,Roast Beast,Roast Beast,Baked Kazizzle Zazzle,Roast Beef,Stewed Clams
