,question,category,answer,choices/0,choices/1,choices/2,choices/3
933,"Complete the Chinese proverb, ââ¦ must be chiseled before it can be considered a gemâ.",humanities,Jade,Amethyst,Diamond,Jade,Sapphire
934,"What is the missing verb from the Chinese proverb originating from the works of Chinese philosopher Confucius, I hear and I ...; I see and I remember; I do and I understand?",humanities,Forget,Forget,Ignore,Learn,Discover
935,"The name of what animal is missing in the Chinese proverb, A ... father has no canine sons?",humanities,Tiger,Panda,Tiger,Dragon,Crocodile
936,"Complete the Chinese proverb, If you have money you can make ... push your grind stone.",humanities,the devil,the devil,everyone,the Emperor,your neighbor
937,What is the missing word from the following Chinese proverb: To hit a ... with a meat-bun?,humanities,Dog,Cook,Dog,Wall,Rock
938,"What is the meaning of the Chinese proverb, A drop of water shall be returned with a burst of spring?",humanities,You should respond to small favor with a larger one.,Small things can lead to big results.,You should respond to small favor with a larger one.,A small investment will pay back generously.,Seemingly insignificant things can grow with time.
939,"What is the missing phrase from the Chinese proverb, A single day of sub-zero temperature is not enough to create ...?",humanities,Three feet of ice,Ice cream,Three feet of ice,An ice palace,Winter
940,What does the word wan mean?,humanities,pale,enigmatic,happy or cheerful,memorable,pale
941,What does the word kirk refer to?,humanities,A church,Type of redwood tree,A species of conifer tree,Type of horsedrawn carriage used in Victorian times,A church
942,"The following sentence is written in what language:
I trÃ¤dgÃ¥rden lÃ¥g ett gammalt hus, och i huset bodde Pippi LÃ¥ngstrump?",humanities,Swedish,Dutch,Danish,Swedish,German
943,"In what language is this line:
Mariachi me acompaÃ±a cuando canto mi canciÃ³n?",humanities,Spanish,Swedish,French,Spanish,Hebrew
944,"Name the language in which this sentence is written:
He otunwahe kin el tuktel owotetipi wanzi han hwo.",humanities,Lakota,Lakota,Japanese,Icelandic,Hawaiian
945,"In what language is the sentence:
Kalevala on inspiroinut monia kirjailijoita myÃ¶s Suomen ulkopuolella?",humanities,Finnish,Hungarian,Finnish,German,Bulgarian
949,"The main function of this nucleic acid, consisting of a string of covalently-bound nucleotides, is to copy genetic information.",humanities,RNA,REO,RSI,RAROC,RNA
950,In Egyptian mythology this is known as the soul/personality of a person. It is sometimes depicted as a human-headed bird.,humanities,Ba,Akh,Sheut,Thoth,Ba
951,Camulatz is the bird that ate the heads of the first men according to this mythology.,humanities,Maya,Chippewa,Maya,Persian,Chinese
953,The griffin is a legendary creature with the body of this animal and the head and wings of an eagle.,humanities,Lion,Lion,Snake,Dog,Horse
954,"In Greek mythology, the Harpies were beautiful winged women best known for doing this to Phineas (a King of Thrace, son of Agenor who had the gift of prophecy).",humanities,Constantly stealing food from him,Constantly lying to him,Constantly seducing him,Constantly stealing gold from him,Constantly stealing food from him
955,Hugin and Munin are Odins two companion birds in Norse mythology. They are these bird species.,humanities,Ravens,Hawks,Doves,Eagles,Ravens
957,"The second time Noah sent the dove from the Ark, the bird returned with this.",humanities,Olive leaf,Grass leaf,Palm leaf,Olive leaf,Apple leaf
958,Garuda is one of the main forms of God in Hinduism. He is described as having all of these except one.,humanities,Ravens beak,Ravens beak,Red wings,Golden body,White face
960,"Fill in the blank with the correct word:
It would be as well to let it go, ___ too far out.
Quote from A New Hope",humanities,its,its,...,its,...
961,To which language group does English belong?,humanities,Germanic,Italic,Germanic,Slavic,Celtic
962,Which Central European language is not a Slavic one?,humanities,Hungarian,Czech,Polish,Hungarian,Slovak
963,What language is spoken in Austria?,humanities,German,German,Hungarian,English,Austrian
964,Many neighbouring European countries have similar languages. The languages of which two countries belong to different language groups?,humanities,Sweden and Finland,Sweden and Finland,Portugal and Spain,Poland and Czech Republic,France and Belgium
965,"Which country is called Tyskland, Niemcy or Allemagne by some of its neighbors?",humanities,Germany,Ukraine,Turkey,Germany,Norway
966,The people of which Balkan country do not use a Cyrillic alphabet?,humanities,Greece,Greece,Poland,Macedonia,Bulgaria
967,Which of these languages is closest to Italian?,humanities,Romanian,Romanian,Serbian,Greek,Bulgarian
968,Esperanto is the official language of which country?,humanities,It is not a language of any country.,It is not a language of any country.,Vatican,Estonia,Poland
969,In which part of Germany will you most likely find people speaking Wendish (also called Sorbian)?,humanities,Saxony and Brandenburg,Bavaria,Lower Saxony,Holstein,Saxony and Brandenburg
970,What language is spoken by the most people in the European Union as their native language?,humanities,German,English,French,German,Spanish
971,In which country is Flemish mostly spoken?,humanities,Belgium,France,Luxembourg,Holland,Belgium
972,The modern unicorn is depicted as a horse with a single horn. Traditionally unicorns were depicted much differently. Which of these features was not depicted as part of the traditional unicorn?,humanities,Snake-like tongue,Snake-like tongue,Bill goats beard,Lions tail,Cloven hooves
975,In ancient times items made of unicorn parts were very valuable for what reason?,humanities,All of these,Unicorn horns and parts were thought to be medicinal.,They were very rare,All of these,The parts were thought to be aphrodisiacs.
976,Which of these countries has a unicorn on its coat of arms?,humanities,Scotland,Italy,Spain,France,Scotland
978,The coat of arms of the Society of Apothecaries in London is adorned with how many unicorns?,humanities,2,2,0,4,1
979,A supposed unicorn skeleton was found in a cave in Europe. The skeleton was found to be a hoax but the cave retained the name Unicorn Cave. In which European country is Unicorn Cave located?,humanities,Germany,Switzerland,Britain,France,Germany
981,"It was the third of June when Mama announced that Billy Joe McCallister jumped off the
Tallahatchie Bridge. Mama also related that Brother Taylor had seen a girl that looked a lot like you upon Choctaw Ridge and she and Billie Joe was throwing something off the Tallahatchie Bridge. What did the narrator and Billie Joe throw off the Tallahatchie Bridge?",humanities,The song never reveals what was thrown off the bridge,Something small and wrapped in a blanket,Something that flashed in the sun,The song never reveals what was thrown off the bridge,Gun
982,"In 1814 we took a little trip
Along with Colonel Jackson
down the mighty Mississip. This is the beginning line of what ballad by John Horton?",humanities,The Ballad of New Orleans,The Ballad of New Orleans,The Ballad of Mighty Mississip,The Ballad of Colonel Jackson,The Ballad of Davey Crockett
983,Which term is preferred by more and more female performers of stage and screen?,humanities,Actor,Actor,Actress,Diva,Thespian
984,Which of the following refers to the female side of the family?,humanities,Distaff,Maternal patronage,Distaff,Mastif,Maternity
985,Grammatically correct gender terminology  includes which of the following?,humanities,All of these,All of these,Neuter,Masculine,Feminine
986,What is the term for a male sibling?,humanities,Brother,Brother,Cousine,Cousin,Uncle
987,What is a female octopus called?,humanities,Hen,Cow,Hen,Sow,Dam
988,What is the more common term for a male or female ecdysiast?,humanities,Stripper,Novice,Dilettante,Orator,Stripper
989,The word bachelorette has replaced which offensive term for an unmarried older woman?,humanities,Spinster,All of these,Ugly Sister,Spinster,Loser
990,Which of the following terms refers to a female homeless child who roams the streets?,humanities,Gamine,Gamin,Orphan,Gamine,Prostitute
991,Which term applies to a woman who has earned a PhD?,humanities,Doctor,Academic,Doctor,Philosopher,Doctorate
992,What is the term for a female baby kangaroo?,humanities,Joey,Fawn,Joey,Filly,Josephine
993,Where will you most likely hear howdy as a greeting?,humanities,Texas,Scotland,Singapore,Texas,Zimbabwe
994,"Shalom aleichem and Salam alaikum are common greetings in Hebrew and Arabic, respectively. What is the meaning of both?",humanities,Peace to you,How are you,Good day,Peace to you,May God be with you
995,In which language is Hola used as a greeting?,humanities,Spanish,Greek,Japanese,Spanish,Polish
996,A Japanese greeting meaning good morning is pronounced like the name of this US state.,humanities,Ohio,Utah,Idaho,Mississippi,Ohio
997,How could you welcome your Italian friend in his/her native language?,humanities,Salve,Hasta luege,Ahoj,Salve,CzeÅÄ
998,At what time of the day is it proper to use the Dutch greeting goedenavond?,humanities,Evening,Morning,Evening,Noon,All day
999,What is the literal meaning of the French greeting bon jour?,humanities,Good day,Hello,How are you,Peace to you,Good day
1000,The Chinese term Kowtow refers to an act of deep respect. How is it performed?,humanities,By kneeling and bowing so low as to touch the head to the ground,By kissing hand,By kissing cheek,By bowing,By kneeling and bowing so low as to touch the head to the ground
1001,"You probably wouldnt be able to pronounce the word czeÅÄ, but try to guess in which language is it used as a greeting.",humanities,Polish,Malay,Polish,Hindu,Danish
1002,"In south Germany and Austria, GrÃ¼Ã Gott is commonly used as a greeting. What does it literally mean?",humanities,God bless you,Good day,How are you,Peace to you,God bless you
1003,Sik Jo Fan Mei means have you eaten yet?. In which country it is used as a greeting?,humanities,China,China,Vietnam,Japan,Korea
1004,In which culture is pressing noses used as a greeting?,humanities,Maori (New Zealand),Eskimo (Finland),"Inca (Peru,Bolivia)",Zulu (South Africa),Maori (New Zealand)
1006,What word means the same as meager?,humanities,paltry,same,alot,multiply,paltry
1009,Which of these words is a synonym of research?,humanities,investigate,populate,regulate,try,investigate
1010,There many words that have the same meaning as low. Which of the following is NOT one of them?,humanities,escape,escape,soft,miserable,humble
1011,"The words barbed, biting, nipping or pungent could mean what?",humanities,sarcastic,morbid,moronic,casual,sarcastic
1012,Whats the name of the singer who was involved with bicyclist Lance Armstrong?,humanities,Sheryl Crow,Sheryl Crow,Sheila Winestein,Sheryl Underwood,Laura Sheen
1013,"This prolific author was also a screenwriter, penning the likes of I Dream of Jeannie, Hart to Hart and The Patty Duke Show.",humanities,Sidney Sheldon,Paul Sheldon,Shelby Davis,Arthur Sherwood,Sidney Sheldon
1017,This actress is best known for playing Olive Oyl in 1979 and Wendy Torrance in 1980.,humanities,Shelley Duvall,Laura Sheath,Norma Sheer,Shelly Winters,Shelley Duvall
1018,This influential English political philosopher believed in rule by absolute sovereign and the need for a social contract. His masterwork is Leviathan.,humanities,Thomas Hobbes,Thomas Hobbes,John Locke,Rene Descarte,Bertrand Russell
1019,This early scholastic philosopher was a Franciscan friar best known for his principle that opposes multiplying unnecessary entities in making propositions or drawing conclusions.,humanities,William of Ockham,William of Ockham,St. Jerome,John Scottus,St. Augustine
1020,This Twentieth Century English pacifist was the founder of analytic philosophy. His History of Western Philosophy helped him garner the Nobel Prize for Literature in 1950.,humanities,Bertrand Russell,Georg Hegel,G.E. Moore,Alfred Whitehead,Bertrand Russell
1021,This influential philosopher espoused the master-slave theory of morality and believed in the will to power as the motivating force behind animal and human behavior.,humanities,Nietzsche,Wittgenstein,Hegel,Nietzsche,Dewey
1022,This Seventeenth Century Dutch rationalist was a pantheist excommunicated from the Jewish Church for heresy. He believed mind and body were of one substance. His greatest contributions were in the field of moral philosophy.,humanities,Spinoza,Spinoza,Dewey,Wittgenstein,Leibniz
1023,His Categorical Imperative was a concept for moral actions based on the premise that one should act only according to the maxim that such action could or would be made into a universal law.,humanities,Kant,Kant,Locke,Rousseau,Moore
1024,"He was a Seventeenth Century rationalist who invented calculus, put forth the doctrine of  Windowless Monads, and believed that this universe was the best possible one God could have created.",humanities,Leibniz,Spinoza,Hume,Rousseau,Leibniz
1025,"The sailors in South Pacific love a woman whose skin is as tender as DiMaggios glove and is always chewin betel nuts. If anyone has objections,  Well aint that too damn bad.
Who is the woman that can speak English as well as any damn marine?",humanities,Bloody Mary,Bloody Mary,Sweet Pea,Roxie,Sally Bowles
1026,The Andrew Lloyd Webber song I Dont Know How to Love Him is about what character?,humanities,Jesus Christ,The Phantom of the Opera,Jesus Christ,Judas Iscariot,Juan PerÃ³n
1027,Which of these songs from the movie Cabaret originated in the Broadway version?,humanities,Tomorrow Belongs to Me,Mein Herr,Maybe this Time,"Money, Money",Tomorrow Belongs to Me
1028,"These songs all appear in the original Broadway version of The Sound of Music, but not in the movie version. Which one of them is NOT sung by Max and the Baroness?",humanities,An Ordinary Couple,An Ordinary Couple,None of these,No Way to Stop It,How Can Love Survive?
1029,"This ensemble song was removed just prior to the opening of the musical Show Boat, but its music remained as part of the overture.",humanities,Misrys Comin Around,Cotton Blossom,Til Good Luck Comes My Way,Life Upon the Wicked Stage,Misrys Comin Around
1030,The song Send in the Clowns from the musical A Little Night Music was specifically written for which actress?,humanities,Glynis Johns,Glynis Johns,Shirley Jones,Elizabeth Taylor,Barbra Streisand
1031,Which of these movie musical numbers was NOT nominated for a Best Original Song Oscar?,humanities,"Come What May, Moulin Rouge","Blame Canada, South Park: Bigger, Longer and Uncut","Under the Sea, The Little Mermaid","Somewhere Over the Rainbow, The Wizard of Oz","Come What May, Moulin Rouge"
1032,"The song A Little Priest, from Stephen Sondheims 1979 musical Sweeney Todd, is about what?",humanities,Cannibalism,Cannibalism,Christian Charity,Catholicism vs. Protestantism,Clergy Corruption
1033,"According to a popular song from the 2003 puppet musical Avenue Q, what is the Internet for?",humanities,Porn,Porn,Quizzes,MySpace,Scholarly Research
1034,"One of the best-known tales of Arthurian times is The Sword in the Stone, written by T. H. White.  In the book, the soon-to-be-king, Arthur, is lives with which of these people?",humanities,Sir Ector,King Pellinore,Merlyn,Sir Grummore Grummursum,Sir Ector
1035,"In the popular childrens animated musical, Quest For Camelot, what well-known female singer provided the singing voice for Lady Juliana?",humanities,CÃ¨line Dion,Brittney Spears,Faith Hill,Amy Grant,CÃ¨line Dion
1037,"During the reign of King Henry II, what is thought to be the grave of King Arthur, was discovered where in England?",humanities,Glastonbury,Salisbury,Glastonbury,"London (or, as it was once called, Londres)",Avalon
1039,What does Gigantoleteira mean?,humanities,The giants destroyer,The giants destroyer,The worshipper of giants,The giant hero,The friend of giants
1040,What does the name Ergane mean?,humanities,Worker,Hero,Maiden,Strong,Worker
1041,What kind of musical instrument did Athena invent?,humanities,Flute,Harp,Flute,Lyre,Guitar
1042,"What does Korih, one of Athenas names, mean?",humanities,Virgin,Hero,Goddess,Worker,Virgin
1043,Ancient Greeks believed that this Titan created man.,humanities,Prometheus,Ouranos,Kronos,Prometheus,Epimetheus
1044,"This Titan overthrew his father, Ouranos and ruled over the Earth before the gods.",humanities,Cronus,Oceanus,None of these,Cronus,Zeus
1045,These mythological figures were gigantic beings with one hundred hands.,humanities,Hecatoncheires,Cyclops,Hecatoncheires,Gorgons,None of these
1046,Which Greek god is known as the Earth-shaker?,humanities,Poseidon,Neptune,Hephaestus,Poseidon,Hades
1048,Name the mythological giant three-headed dog that guarded the gate to the underworld.,humanities,Cerberus,Cerberus,Chimaera,Echidna,Orthrus
1049,What was the home of the gods in Greek mythology?,humanities,Mt. Olympus,the Elysian Fields,Tartarus,Mt. Olympus,None of these
1050,"According to Greek mythology, Pegasus and his brother, Chrysaor were born when Perseus decapitated this monster.",humanities,Medusa,Medusa,Akimbo,None of these,Minotaur
1052,"Polyphemus, the one-eyed son of Poseidon, asked his father not to allow this mythological hero to return home.",humanities,Odysseus,Eurymachus,Telemachus,Maron,Odysseus
1054,"Diego Velazquez, a Spanish Baroque Era painter, became most famous with what kind of paintings?",humanities,Portraits,Paintings on war subject,Still lives,Portraits,Paintings on biblical subject
1055,"Boy Blowing a Horn, a sculpture created by Italian Baroque Era sculptor Pietro Tacca, is displayed where?",humanities,"in the Hermitage Museum, Saint Petersburg, Russia","in the Courtauld Institute of Art, London, UK","in the Hermitage Museum, Saint Petersburg, Russia","in the National Gallery of Art, Washington D. C.","in the Art Gallery of the University of Rochester, New York"
1056,"Works of Pietro Bernini, a Baroque Era sculptor, are displayed in which American museum?",humanities,"The Metropolian Museum of Art, New York City","Asheville Art Museum, North Carolina","Boston University Art Gallery, Massachusetts","The Metropolian Museum of Art, New York City","Huntington Museum of Art, West Virginia"
1057,"Ottavio Leoni, an Italian Baroque Era printmaker and painter, painted which of the following drawings?",humanities,Urban III,Ritratto di Paolo Morigia,Urban III,Judith with the Head of Holofernes,Grotesque Head
1059,"Where did Diego Velazquez, a Spanish Baroque Era painter, spend his middle period?",humanities,Madrid,Madrid,Genoa,Barcelona,Florence
1060,In India dacoit  is a synonym for what word?,humanities,bandit,bandit,miner,wagon,mongoose
1061,"Dear Elle:hes a lucky guy--
Im, like, gonna cry--
I got tears coming out of my nose!
Mad props!....
are the first lines of lyrics in this song sung by Margot in the musical Legally Blonde.",humanities,Omigod You Guys,So Much Better,Bend  Snap,Ireland,Omigod You Guys
1062,What division is based on the different treatment of the three original velar rows?,humanities,Satem and Centum languages,Satem and Centum languages,Balto-Slavic and Indo-Hittite languages,Proto-Indo-European and Indo-European languages,Anatolian and Tocharian languages
1063,Venetic is an extinct language from the Indo-European family that was spoken in what country?,humanities,Italy,Spain,France,Italy,Belgium
1064,"The official language of the Hittite Empire, the Hittite language, is part of what group of extinct Indo-European languages?",humanities,Anatolian,Celtic,Tocharian,Anatolian,Indo-Iranian
1065,What language of the Baltic group is extinct?,humanities,Selonian,Samogitian,Latgalian,Selonian,New Curonian
1066,English belongs to what group of languages in the Indo-European family?,humanities,Germanic,Germanic,Celtic,Italic,Baltic
1067,The Grimms law describes what Proto-Indo-European language?,humanities,Proto-Germanic language,Proto-Germanic language,Proto-Celtic language,Proto-Greek language,Proto-Balto-Slavic language
1068,To what group belongs the Spanish language?,humanities,Italic,Anatolian,Germanic,Celtic,Italic
1069,What language from the South-Slavic branch usees Cyrillic script?,humanities,Bulgarian,Slovenian,Croatian,Bulgarian,Bosnian
1070,"The Scythians, who dominated the Pontic steppe throughout Classical Antiquity. spoke a language that belongs to what Indo-European group?",humanities,Indo-Iranian,Tocharian,Slavic,Anatolian,Indo-Iranian
1071,What is the largest subdivision of Indo-European as regards the largest number of native speakers and of individual languages?,humanities,Indo-Iranian,Indo-Iranian,Slavic,Italic,Germanic
1072,How is the Echidna described Greek mythology?,humanities,"Half-woman, half-serpent","Womans body, with a fish tail","Half-woman, half-serpent",None of these,"Womans body, with serpents instead of hair"
1073,What kind of creature is Pegasus according to Greek legends?,humanities,Winged horse,Winged ram,Winged dog,Winged horse,Winged dragon
1074,During which century did Italian painter Michelangelo live and work?,humanities,15th-16th century,13th-14th century,7th-8th century,10th-11th century,15th-16th century
1075,"According to painter and sculpture Michelangelo, art originated from which of the following?",humanities,Inner inspiration,Madness,Pain,Inner inspiration,Divine gift
1076,What was Michelangelos view of nature and its place in art?,humanities,He saw it as an enemy.,He saw it as an enemy.,He believed the human being was a masterpiece of Mother Nature.,He saw nature as a miracle.,None of these
1077,Which of these statements is true about Michelangelo?,humanities,He lived in poverty.,He lived an extravagant life.,He enjoyed eating and drinking most of all.,He lived in poverty.,None of these
1079,Which of these phrases is a synonym of limbo?,humanities,Middle ground,Social ground,Core ground,Muddy ground,Middle ground
1080,Which of these phrases refers to cemetery?,humanities,Burying ground,Isoglosses ground,Exclusive ground,Social ground,Burying ground
1081,What phrase is a synonym of jungle?,humanities,Uncultivated ground,Kindred ground,Solid ground,Uncultivated ground,Wet ground
1082,What does the term swale refer to?,humanities,Low ground,Low ground,Grooved ground,Atomic ground,Middle ground
1083,Which phrase is a synonym of chase?,humanities,Hunting ground,Low ground,Hunting ground,Quick ground,Sacred ground
1084,What does the word bog mean?,humanities,Spongy ground,Low ground,Spongy ground,Dumping ground,Bleery ground
1085,What is the meaning of the word hardpan?,humanities,Hard ground,Still ground,Spongy ground,Hard ground,Low ground
1086,What syntactic element is not part of the predicate?,humanities,Subject,Adjunct,Subject,Subject Complement,Direct Object
1087,"What category is never marked on Non-Finite Verb Phrases such us to have been studying, being studied, etc?",humanities,Tense,Correlation,Aspect,Tense,Voice
1088,"In the sentence Cristiano Ronaldo was the best player available, what is the syntactic function of the Noun Phrase the best player available?",humanities,Subject Complement,Subject Complement,Object Direct,Subject,Object Indirect
1089,What sentence is not in the indicative clause type (or mood)?,humanities,Dont move!,Are you alone?,Dont move!,You are beautiful.,What a clever girl she is!
1090,"What sentence contains an Obligatory Adjunct, also known as Predicator Complement?",humanities,The baby weighs 9 pounds.,The bus stopped suddenly.,The baby weighs 9 pounds.,The police found him without much difficulty.,She has left her husband for him.
1091,Identify the Operator in the sentence: The football match must have been played last Saturday.,humanities,must,have,must,been,played
1092,"The nominal clauses are finite dependent clauses that fulfill the functions of Subject, Object and Complement in clause structure. There are four main types: wh-nominal relative, dependent exclamative, wh-interrogative and what other type?",humanities,that-clause as in He saw that the bottles were empty.,"circumstantial clause as in As soon as I got home, I phoned him.",relative clause as in Ann bought the red coat that had black buttons.,that-clause as in He saw that the bottles were empty.,comparative clause as in Paul won more money than he had expected.
1093,"Where do we have an example of code, one of the NICE constructions (negation, inversion, code and emphasis)?",humanities,"I will stay, if you will.","Please, stay!",I do want to stay.,"I will stay, if you will.",I dont want to stay.
1094,In what sentence is there a modifier in the Adverbial Phrase?,humanities,My shoes are bright red.,The French have come to sigh the contract.,They left for good.,I will find the person responsible.,My shoes are bright red.
1095,Of what kind is the coordination between the clauses in the sentence You should neither ask him for money nor accept it if he offers?,humanities,Alternation,Addition,Variation,Explanation,Alternation
1096,"Complete this line from a song, featured in the movie Cannibal! The Musical:
The sky is blue and all the leaves are green. The airs as warm as ...",humanities,a baked potato,a baked potato,a toaster oven,an apple pie,a furnace
