,question,category,answer,choices/0,choices/1,choices/2,choices/3
197,"Who played the role of Archie Bunker on 1970s CBS sitcom, All in the Family?",television,Carroll OConnor,Paul Downing,Carroll OConnor,Ron Howard,Don Rickles
198,"Who played the role of Jack Tripper on the famous American sitcom, Threes Company?",television,John Ritter,John Ritter,Russell Johnson,Tony Dow,Jerry Mathers
199,"Everyone knows Richies dad on the sitcom Happy Days owned a hardware store, and the Fonz was a mechanic. Lesser known, perhaps, is the profession of Ralph Malphs father. Ralphs dad earned a living as which of the following?",television,optometrist,policeman,postal worker,barber,optometrist
200,"Lee Majors character, Colt Seavers, was the unknown stuntman on the show The Fall Guy. What other line of work was he in?",television,bounty hunter,bodyguard,bounty hunter,undercover policeman,truck driver
201,Which friend accidentally cut off Chandlers little toe?,television,Monica,Joey,Phoebe,Ross,Monica
202,"When Joey arrived late at Monica and Chandlers wedding, what attire was he wearing?",television,WW1 soldier,WW1 soldier,Fireman,Priest,Clown
203,Who plays Chandlers dad?,television,Kathleen Turner,Helen Baxendale,Bruce Willis,Brad Pitt,Kathleen Turner
204,What recipes did Rachel mix together to make Thanksgiving dessert?,television,trifle and shepherds pie,trifle and shepherds pie,cheesecake and tomato soup,apple pie and meat and potato pie,jelly and sausage rolls
205,What was Marcels favourite song?,television,The lion sleeps tonight,Hollaback girl,Welcome to the jungle,The lion sleeps tonight,King of the swingers
206,What is so special about Monicas left over turkey sandwiches?,television,It has a moist-maker.,Phoebe eats them.,It has a moist-maker.,It has cheese on it.,They are deep fried.
207,"We have seen her in TV series as Dr. Susan Lewis, Laura Michaels Kelly and Christina Blake Bauer Thorpe Lindsay Spaulding Spaulding.",television,Sherry Stringfield,Maura Tierney,Sherry Stringfield,Lacey Kohl,Sharon Lawrence
208,"We know him as Michael, Philippe Ferronaire and Sanford Sandy Cohen from the TV screen.",television,Peter Gallagher,Peter Gallagher,Forest Whitaker,Benjamin McKenzie,Ossie Davis
209,"On TV, she has played Monica Geller Bing, Gabriella Easden and Marie-Frederique Freddy de Lancel, among others.",television,Courteney Cox,Courteney Cox,Jennifer Aniston,Lucy Gutteridge,Lisa Kudrow
210,"We know him as Jean-Luc Rieupeyroux, Meego and Larry Burton from the TV screen.",television,Bronson Pinchot,Perry King,Matt Frewer,Jonathan Lipnicki,Bronson Pinchot
211,"We have seen her on TV as Margo Vincent, Lexy Monroe and Julie Cooper-Nichol.",television,Melinda Clarke,Kelly Rowan,Rachel Bilson,Melinda Clarke,Julie Nathanson
212,"On TV, he has played the roles of Captain Nemo, Professor Alan Hood and Captain Jean-Luc Picard.",television,Patrick Stewart,Robert Beltran,Patrick Stewart,Leonard Nimoy,Tim Russ
213,"He has played Aristotle Zakalokis, Jamie and Jake Ochmonek on TV.",television,Josh Blake,Jon Cryer,Joseph Cacia,Josh Blake,Tom La Grua
214,"We know him as Eddie Connors, Peter Burke and Scott Grainger from the TV screen.",television,Peter Barton,Peter Barton,Ronn Moss,John McCook,Jack Wagner
215,"We have seen him in TV series as Andrew Frisco Jones, Dr. Peter Burns and Jack Williams.",television,Jack Wagner,Casper Van Dien,Joseph Mascolo,Jason Winston George,Jack Wagner
216,"She has played Robin Kennedy, Jesse Warner and Kelly Bundy in TV series.",television,Christina Applegate,Peggy McCay,Christina Applegate,Suzanne Rogers,Jennifer Milmore
217,What is the name of Chandlers annoying on-again off-again girlfriend on Friends?,television,Janice,Ginger,Monica,Kathy,Janice
218,"On TV show Friends, what is the name of Ross girlfriend, that he brought back from China?",television,Julie,Elizabeth,Emily,Sara,Julie
219,"What is the name of the teenager that Monica dated, on TV-series Friends?",television,Ethan,Richard,Bobby,Ethan,Paul
220,"In Friends, who did Rachel date that was also her assistant at work?",television,Tag,Paolo,Joshua,Tag,Joey
221,"On TV show Friends, Joey had a crush on this dancer roommate of his.",television,Janine,Janice,Janine,Ginger,Kathy
222,"What is the name of the man that Phoebe married, on TV show Friends?",television,Mike,Mike,Richard,Kevin,David
224,"What actor played Richard Burke, the older man that Monica dated on TV-series Friends?",television,Tom Selleck,Bruce Willis,Brad Pitt,Tom Selleck,David Arquette
225,"On TVs Friends, what was the name of the scientist that Phoebe loved?",television,David,Chris,David,Mike,Richard
226,"On TV show Friends, Joey and Chandler dated this same woman.",television,Kathy,Kathy,Monica,Janice,Katie
227,What year did the popular television show The Fresh Prince of Bel-Air first hit the airwaves?,television,1990,1998,1990,1988,1992
228,Who was Carlton Banks musical idol on the sitcom The Fresh Prince of Bel-Air?,television,Tom Jones,James Guarneri,Prince,Tom Jones,Mel Torme
229,"On the hit show The Fresh Prince Of Bel-Air, this actress played Jackie Ames, one of Wills best friends from his hometown of Philadelphia.",television,Tyra Banks,Tyra Banks,Nia Long,Halle Berry,Vivica A. Fox
230,"In the TV series The Fresh Prince of Bel-Air, Will had a girlfriend (Lisa) played by actress Nia Long, what was her last name ?",television,Wilkes,Smith,Brown,Wilkes,Johnson
231,What state does the Banks family live in on the famous television show The Fresh Prince of Bel Air?,television,California,Texas,California,Philadelphia,New York
232,How many children do Phillip and Vivian Banks have on the sitcom The Fresh Prince of Bel-Air?,television,4,4,3,1,2
233,What was the name of the snooty butler in the TV series The Fresh Prince of Bel-Air?,television,Geoffrey,Geoffrey,Solomon,Thurston,Joseph
235,What is the name of the university Will and Carlton attend on the TV show The Fresh Prince of Bel-Air?,television,University of Los Angeles,University of Los Angeles,Fresno State,USC,LSU
236,What year did the hit television show The Fresh Prince of Bel-Air leave the airwaves?,television,1996,1998,1992,1996,1999
237,In what year did the popular sitcom I Love Lucy first hit the airwaves?,television,1951,1952,1953,1954,1951
238,"Who portrayed Little Ricky, the character who frequently played the drums on I Love Lucy?",television,Richard Keith,Ron Howard,Richard Keith,Desi Arnaz Jr.,Richard Thomas
239,"What was the maiden name of Lucy Ricardo, portrayed by Lucille Ball on the sitcom I Love Lucy?",television,MacGillicuddy,Robinson,Schwartz,Peterson,MacGillicuddy
240,Ricky Ricardo from the TV series I Love Lucy works in which nightclub?,television,Tropicana,CBGBs,Webster Hall,Hard Rock Cafe,Tropicana
241,Which actress and singer played the role of landlady Ethel Mertz on the popular sitcom I Love Lucy?,television,Vivian Vance,Mary Jane Croft,Kathryn Card,Elizabeth Patterson,Vivian Vance
242,"This actress appeared on the show I Love Lucy as Lucys snooty friend, Mrs. Caroline Appleby.",television,Doris Singleton,Lucretia Ball,Doris Singleton,Elizabeth Patterson,Kathryn Cord
243,"What is the birth name of Desi Arnaz, who starred in I Love Lucy as Cuban orchestra leader Ricky Ricardo?",television,Desiderio Alberto Arnaz 3rd,Desi Arnaz,Juan Castro de Silva,Frank Perez,Desiderio Alberto Arnaz 3rd
245,"During the 1956-1957 season of I Love Lucy, Ricky Ricardo opened up his own nightclub. What was its name?",television,Ricky Ricardo Babaloo Club,Ricky Ricardo Babaloo Club,Lucy and Rickys,Ricks Club,Ricky and Lucys
246,"On the sitcom I Love Lucy, this actor played Lucy and Ricky Ricardos landlord Fred Mertz.",television,William Frawley,Fred Mac Murray,William Demarest,Bub Connolly,William Frawley
247,Who was the only actor to play the same character in the movie M*A*S*H and on the TV show M*A*S*H?,television,Gary Burghoff,Loretta Swit,Jamie Farr,Alan Alda,Gary Burghoff
248,At the end of the third season of M*A*S*H actor McLean Stevenson decided to leave the show. What happened to his character Henry Blake?,television,His homebound plane was shot down,His homebound plane was shot down,Transferred to Tokyo,Returned home to Illinois,Killed by a North Korean sniper
249,"Though disguised, this psychotic CIA Spy from the TV show M*A*S*H was easily recognizable in each of his visits to the 4077th.",television,Colonel Flagg,Colonel Flagg,Colonel Freedman,Colonel Fetterhoff,Colonel Feldman
250,"On the TV show M*A*S*H, in order to make Charles feel better, Radar asks Charles parents to send him what childhood artifact?",television,A Toboggan cap,A Red and green scarf,A wooden runner sled,A Tchaikovsky music box,A Toboggan cap
251,"After Hawkeye and Trapper destroy an overly war-promoting film in the TV series M*A*S*H, they decide to re-shoot Yankee Doodle Doctor. What comedians do they imitate in their version?",television,Groucho and Harpo,Groucho and Harpo,Abbott and Costello,Laurel and Hardy,Martin and Lewis
252,Which of these actors did not appear as a guest star on the TV show M*A*S*H?,television,Donald Sutherland,Donald Sutherland,Leslie Nielsen,Pat Morita,John Ritter
253,"When Hawkeye from the series M*A*S*H has a severe case of insomnia, he comes to believe that the war will end if he gives what to the North Koreans?",television,Latrine,Swamps still,Officers club,Latrine,Antique desk
254,"Which morale boosting event, featured in the series M*A*S*H, was not held during the command of Colonel Potter?",television,Races of rolling hospital beds,The Bonfire (of unnecessary camp items),Races of rolling hospital beds,4077th Olympics,Kentucky Derby Day
255,Which of these characters was not made up by the 4077th staff on the TV show M*A*S*H?,television,Colonel Bloodworth,Private Lamb,Colonel Bloodworth,Captain Tuttle,Major Murdock
256,"In the Pilot episode of M*A*S*H, Hawkeye and Trapper set up a raffle to win two days in Tokyo with a beautiful nurse. Who was the nurse, and who won the raffle?",television,"Nurse Dish, Mulcahy won","Nurse Kelleye, Radar won","Nurse Dish, Mulcahy won","Nurse Bigalow, Igor won","Nurse Able, Rizzo won"
257,"In an early episode of the show M*A*S*H, Harry Morgan, who later played Colonel Potter, guest starred in a different role. What was the name of his character?",television,General Steele,General Korshak,General Steele,General Kent,Colonel Brighton
258,Which trick has not been played on Frank Burns in the TV series M*A*S*H?,television,Snake in the bed,Egg in the helmet,Toilet plunger in place of gun,Snake in the bed,Removed latrine walls while he was using it
259,What is Frank Burns middle name on the show M*A*S*H?,television,Marion,Madison,Marion,Maurice,Marvin
260,Which of these characters was played by George Morgan in the first episode of M*A*S*H?,television,Father Mulcahy (usually played by William Christopher),Klinger (usually played by Jamie Farr),Hawkeye (usually played by Alan Alda),Hot Lips (usually played by Loretta Swit),Father Mulcahy (usually played by William Christopher)
261,What is Jerry Seinfelds favorite super hero?,television,Superman,Batman,Superman,Captain America,The Green Lantern
262,"On Seinfeld, what was the name of the business Elaine was a partner in, with her former publishing company boss?",television,Top of the Muffin to You,Top of the Muffin to You,Soup Express,EJ Publishing,Pendant Publishing
263,"In the final episode of Seinfeld, what charge were Elaine, George, Jerry and Kramer found guilty of, in a court of law?",television,Criminal Indifference,Criminal Self Centeredness,Criminal Negligence,Criminal Indifference,Theft of a Marble Rye roll
264,"On TV show Seinfeld, what was the name of Kramers business that allowed him to hire an intern from NYU?",television,Kramerica Industries,Kramerica Industries,Kramer Publishing,Kramers Collectibles,Kramers New York Tours
265,"Jerry Seinfeld had a mountain bike made by a popular manufacturer hanging up in his hallway for most of the series. At some point  the original bike was swapped out for a new one, made by this manufacturer.",television,Klein,Schwinn,Klein,Trek,Specialized
266,"Seinfelds Kramer has a gambling problem. In an episode where he is at the airport, betting on flight arrivals, he runs out of money and calls Newman to bring him this valuable object.",television,A mailbag,A mail truck,A mailbag,A Mink coat,Jerrys Television set
267,"On Seinfeld, what type of business was Elaines boss, J. Peterman in?",television,Clothing catalog sales,Clothing catalog sales,Travel,Publishing,Importer / Exporter
268,"In the Seinfeld episode where Kramer is mistaken as mentally challenged, he is invited to sit at the head table at a charity benefit.  What led to this error being maintained at the benefit?",television,Punched in the mouth by Jimmy,Punched in the mouth by Jimmy,He bit his tongue and it swelled,George and Jimmys jumping shoes,Anesthetic from the dentist
